순위,업소명,주소,분류,외지인 검색 수
1,의성마늘소덕향,경북 의성군 도리원3길 41-0,한식,5887
2,봉양한우마실작목회,경북 의성군 봉기길 19-0,한식,4713
3,논산칼국수,경북 의성군 탑리1길 47-1,한식,1785
4,서울깍두기,경북 의성군 경북대로 4362-5,한식,1586
5,남선옥식육식당,경북 의성군 전통시장1길 8-1,한식,1541
6,할매닭발,경북 의성군 전통시장3길 7-6,외국식,1393
7,정원레스토랑,경북 의성군 동서2길 16-0,외국식,1006
8,오늘손만두,경북 의성군 용기9길 11-0,한식,797
9,산마루식당,경북 의성군 농공마전길 101-9,한식,581
10,달라스햄버거,경북 의성군 군청길 14-1,간이음식,529
11,마늘목장한우타운,경북 의성군 용기12길 66-0,한식,474
12,국시가,경북 의성군 농공마전길 101-13,한식,405
13,수정골맑은한우,경북 의성군 금성현서로 10-0,한식,354
14,의성마늘한우프라자,경북 의성군 중앙길 55-5,한식,320
15,천진손짜장[중식],경북 의성군 경북대로 4362-1,외국식,288
16,파리바게뜨경북의성점,경북 의성군 염매시장길 11-0,간이음식,262
17,롯데리아경북의성점,경북 의성군 동서1길 26-0,간이음식,255
18,뚜레쥬르의성안계점,경북 의성군 안계길 165-0,간이음식,235
19,안사우정국,경북 의성군 안사3길 27-0,한식,229
20,청호가든,경북 의성군 경북대로 4942-0,한식,222
21,의성향촌당,경북 의성군 전통시장3길 11-6,카페/찻집,217
22,모던29,경북 의성군 도리원3길 29-1,카페/찻집,211
23,중앙식육식당,경북 의성군 동서1길 36-0,한식,182
24,의성흑마늘삼계탕오리,경북 의성군 의성사곡로 47-0,한식,135
25,서원한정식[한식],경북 의성군 동서2길 28-1,한식,132
26,위천회타운,경북 의성군 소보안계로 1907-0,외국식,128
27,단촌역쉼터,경북 의성군 장터길 29-6,카페/찻집,119
28,뿔난염소식당,경북 의성군 북부길 342-0,한식,111
29,낙동오리잔치,경북 의성군 도안로 808-1,한식,106
30,단골국밥,경북 의성군 도리원1길 39-0,한식,102
31,도원불고기식당,경북 의성군 도리원1길 39-1,한식,101
32,촌국수가,경북 의성군 고운길 17-0,한식,100
33,던킨경북의성점,경북 의성군 문소3길 52-0,간이음식,93
34,들길식당,경북 의성군 일직점곡로 1031-0,한식,89
35,동해반점[중식],경북 의성군 동서1길 37-0,외국식,88
36,단촌한우암소식당,경북 의성군 장터길 35-7,한식,87
37,배스킨라빈스경북의성점,경북 의성군 군청길 28-0,간이음식,84
38,장미매운탕식당,경북 의성군 도안로 820-0,한식,80
39,추대감남원추어탕의성점,경북 의성군 경북대로 5750-0,한식,79
40,어울마실,경북 의성군 경북대로 6424-0,한식,78
41,달빛레스토랑,경북 의성군 소보안계로 2070-0,외국식,77
42,미정함흥냉면,경북 의성군 문소1길 167-5,한식,76
43,성주숯불갈비,경북 의성군 동서1길 18-0,한식,75
43,엔제리너스경북의성점,경북 의성군 군청길 9-0,카페/찻집,75
45,체리코나,경북 의성군 도안로 826-0,카페/찻집,66
46,위천추어탕,경북 의성군 소보안계로 1907-0,한식,57
47,새아침해장국,경북 의성군 도리원1길 54-0,한식,56
48,카페봄봄의성점,경북 의성군 군청길 49-0,카페/찻집,53
49,원조닭발,경북 의성군 전통시장3길 7-1,외국식,52
50,꽃이숲을이루다,경북 의성군 문소3길 37-0,카페/찻집,49
51,국보설렁탕해장국,경북 의성군 서부로 1768-0,한식,44
51,김밥나라,경북 의성군 염매시장길 17-1,간이음식,44
53,높은집,경북 의성군 도안로 824-0,한식,42
54,시골황토매운탕,경북 의성군 중리길 20-1,한식,41
54,수목오리촌,경북 의성군,외국식,41
56,아이리스카페,경북 의성군 도안로 2109-0,카페/찻집,40
56,의성늘보,경북 의성군 경북대로 4348-0,카페/찻집,40
58,날마다복날,경북 의성군 서부로 2192-0,한식,38
59,59쌀피자의성점,경북 의성군 상리길 30-0,간이음식,35
59,까페소나무,경북 의성군 용기4길 31-0,카페/찻집,35
61,의성각마늘오리식당,경북 의성군 경북대로 5644-0,외국식,33
62,의성마늘김동준한우,경북 의성군 도리원1길 88-0,한식,32
62,구안기사식당,경북 의성군 서부로 1423-0,한식,32
62,대왕관광농원식당,경북 의성군 의성길안로 525-0,한식,32
65,예그랑,경북 의성군 수정사길 19-0,카페/찻집,31
66,가로숲카페,경북 의성군 점곡길 42-0,카페/찻집,30
67,낙동강식당,경북 의성군 도안로 833-0,한식,29
67,태평루[중식],경북 의성군 탑리2길 12-0,외국식,29
67,안계손짜장[중식],경북 의성군 용기12길 77-0,외국식,29
70,황토오리마을,경북 의성군 용기2길 54-0,외국식,28
71,뚜레쥬르경북의성,경북 의성군 중앙길 78-0,간이음식,27
71,리씨네,경북 의성군 서부로 1844-0,카페/찻집,27
73,블루하라,경북 의성군 도리원1길 51-0,카페/찻집,25
73,돼지촌숯불갈비,경북 의성군 금성현서로 16-0,한식,25
