순위,관광지명,주소,분류
1,고운사,경북 의성군 고운사길 415-0,역사관광지
2,의성전통시장,경북 의성군 전통시장2길 7-4,쇼핑
3,의성조문국박물관,경북 의성군 초전1길 83-0,문화시설
4,빙계계곡,경북 의성군,자연관광지
5,경덕왕릉,경북 의성군 동부로 2545-0,역사관광지
6,파라지오CC,경북 의성군 농공마전길 167-0,레포츠(육상/해상/항공)
7,산운생태공원,경북 의성군 수정사길 19-0,자연관광지
8,의성조문국박물관,경북 의성군 초전1길 83-0,문화관광
9,엠스클럽의성CC,경북 의성군 농공마전길 125-78,레포츠(육상/해상/항공)
10,의성산수유마을꽃맞이행사,경북 의성군 산수유2길 2-0,기타관광지
11,고운사,경북 의성군 고운사길 415-0,역사관광
12,의성금성면고분군,경북 의성군,역사관광지
13,빙계계곡,경북 의성군,자연관광
14,의성사촌마을,경북 의성군,역사관광지
15,의성점곡계곡,경북 의성군,자연관광지
16,경덕왕릉,경북 의성군 동부로 2545-0,역사관광
17,의성탑리리오층석탑,경북 의성군 오층석탑길 5-3,역사관광지
18,금봉자연휴양림,경북 의성군 휴양림길 114-0,자연관광지
19,하나로마트/안계농협본점,경북 의성군 안계길 113-0,쇼핑
20,경덕왕릉의성조문국사적지,경북 의성군,역사관광
21,의성종합운동장,경북 의성군 충효로 88-0,기타관광지
22,하나로마트/의성농협,경북 의성군 중앙길 6-0,쇼핑
23,의성IC낚시,경북 의성군,레포츠(육상/해상/항공)
24,달빛공원,경북 의성군,자연관광지
25,탑산약수온천,경북 의성군 도리원2길 88-42,휴양관광지
26,의성사촌리가로숲,경북 의성군,역사관광지
27,다이소/의성점,경북 의성군 군청길 9-0,쇼핑
28,산운생태공원,경북 의성군 수정사길 19-0,문화관광
29,주월사,경북 의성군 양지실업길 115-0,역사관광지
30,파라지오CC,경북 의성군 농공마전길 167-0,레저스포츠
31,의성금성면고분군,경북 의성군,역사관광
32,엠스클럽의성CC,경북 의성군 농공마전길 125-78,레저스포츠
33,하나로마트/의성농협,경북 의성군 군청길 15-0,쇼핑
34,효천지,경북 의성군,자연관광지
35,얼음골,경북 의성군,기타관광지
36,만경촌먹거리체험관,경북 의성군 구단길 182-10,레포츠(육상/해상/항공)
37,금봉저수지,경북 의성군,자연관광지
38,개천지,경북 의성군,자연관광지
39,의성사촌마을,경북 의성군,역사관광
40,안계전통시장,경북 의성군 안계시장길 14-15,쇼핑
41,구봉공원,경북 의성군,자연관광지
42,낙단보수변공원,경북 의성군,자연관광지
43,탑산약수온천,경북 의성군 도리원2길 88-42,체험관광
44,경덕왕릉의성조문국사적지,경북 의성군,역사관광지
45,의성작약꽃밭,경북 의성군,기타관광
46,의성탑리리오층석탑,경북 의성군 오층석탑길 5-3,역사관광
47,의성마늘장터,경북 의성군 구봉길 215-0,쇼핑
48,제오리공룡발자국화석,경북 의성군,역사관광지
49,의성염매시장,경북 의성군 염매시장길 17-1,쇼핑
50,위천생태하천,경북 의성군,기타관광지
51,의성조문국박물관/고분전시관,경북 의성군 동부로 2545-0,문화시설
52,만장사,경북 의성군 모산길 109-0,역사관광지
53,의성만취당,경북 의성군 만취당길 17-0,역사관광지
54,의성사촌리가로숲,경북 의성군,역사관광
55,하나로마트/다인농협,경북 의성군 서릉길 47-0,쇼핑
56,금봉자연휴양림,경북 의성군 휴양림길 114-0,자연관광
57,하나로마트/의성중부농협본점,경북 의성군 도리원1길 57-0,쇼핑
58,세븐일레븐/의성봉양점,경북 의성군 도리원1길 37-0,쇼핑
59,대곡사,경북 의성군 대곡사길 80-0,역사관광지
60,율정호운영센터,경북 의성군,레저스포츠
61,CU/안계삼성점,경북 의성군 안계길 171-0,쇼핑
62,장군식자재마트,경북 의성군 동서1길 99-0,쇼핑
63,하나로마트/새의성농협,경북 의성군 점곡길 0-0,쇼핑
64,의성점곡계곡,경북 의성군,자연관광
65,가음저수지,경북 의성군,자연관광지
66,만장사,경북 의성군 모산길 109-0,역사관광
67,구봉공원,경북 의성군,문화관광
68,의성산운마을,경북 의성군,역사관광지
69,의성금성시장,경북 의성군 탑리1길 39-0,쇼핑
70,수정사,경북 의성군 수정사길 420-0,역사관광
71,수정사,경북 의성군 수정사길 420-0,역사관광지
72,달빛공원,경북 의성군,문화관광
73,CU/의성다인점,경북 의성군 서부로 2790-0,쇼핑
74,대곡사적조암,경북 의성군 대곡사길 200-0,역사관광지
75,의성군농산물공판장,경북 의성군 경북대로 5690-25,쇼핑
76,GS25/의성안계,경북 의성군 안계길 128-0,쇼핑
77,운람사,경북 의성군 신안2길 223-0,역사관광지
78,개천지,경북 의성군,자연관광
79,CU/의성봉양중앙점,경북 의성군 도리원1길 53-1,쇼핑
80,상신지,경북 의성군,자연관광지
81,의성소우당,경북 의성군 산운마을길 55-0,역사관광
82,왜가리생태관,경북 의성군 왜가리길 1185-0,체험관광
83,의성슈퍼푸드마늘축제,경북 의성군 군청길 31-0,기타관광지
84,후레쉬마트,경북 의성군 문소3길 105-0,쇼핑
85,박가정,경북 의성군 동서1길 72-0,쇼핑
86,의성조문국박물관/고분전시관,경북 의성군 동부로 2545-0,문화관광
87,의성봉양시장,경북 의성군,쇼핑
88,엠스골프존,경북 의성군 도리원2길 57-0,레포츠(육상/해상/항공)
89,최치원문학관,경북 의성군 고운사길 241-0,문화시설
90,의성컬링센터,경북 의성군,기타관광지
91,의성게이트볼장,경북 의성군 충효로 116-0,레포츠(육상/해상/항공)
92,의성향교,경북 의성군 향교길 57-0,역사관광지
93,금성산,경북 의성군,자연관광지
94,위천생태하천,경북 의성군,기타관광
95,대곡사대웅전,경북 의성군 대곡사길 80-0,역사관광
96,금성할인마트,경북 의성군 금성현서로 5-0,쇼핑
97,빙계서원,경북 의성군 빙계계곡길 80-0,역사관광지
98,대곡사,경북 의성군 대곡사길 80-0,역사관광
99,의성학생체육관,경북 의성군 구봉길 168-7,기타관광지
100,동행복권판매점/안계나눔로또,경북 의성군 안계시장길 43-0,쇼핑
