기준연월,방문비율
20220811,124.6
20220812,121.6
20220813,194.5
20220814,264.4
20220815,215.8
20220816,69.9
20220817,69.9
20220818,54.7
20220819,60.8
20220820,91.2
20220821,218.8
20220822,54.7
20220823,60.8
20220824,97.3
20220825,82.1
20220826,79.0
20220827,100.3
20220828,224.9
20220829,63.8
20220830,69.9
20220831,76.0
20220901,54.7
20220902,48.6
20220903,221.9
20220904,334.3
20220905,72.9
20220906,97.3
20220907,106.4
20220908,82.1
20220909,331.3
20220910,325.2
20220911,364.7
20220912,337.4
20220913,60.8
20220914,79.0
20220915,79.0
20220916,51.7
20220917,155.0
20220918,331.3
20220919,66.9
20220920,85.1
20220921,79.0
20220922,88.1
20220923,106.4
20220924,185.4
20220925,340.4
20220926,69.9
20220927,63.8
20220928,91.2
20220929,100.3
20220930,109.4
20221001,240.1
20221002,416.4
20221003,343.5
20221004,85.1
20221005,115.5
20221006,97.3
20221007,88.1
20221008,249.2
20221009,373.9
20221010,331.3
20221011,91.2
20221012,97.3
20221013,48.6
20221014,60.8
20221015,197.6
20221016,337.4
20221017,76.0
20221018,76.0
20221019,72.9
20221020,79.0
20221021,69.9
20221022,164.1
20221023,294.8
20221024,94.2
20221025,88.1
20221026,85.1
20221027,57.8
20221028,82.1
20221029,249.2
20221030,307.0
20221031,94.2
20221101,79.0
20221102,94.2
20221103,82.1
20221104,88.1
20221105,328.3
20221106,358.7
20221107,91.2
20221108,106.4
