연령대,남성방문 비율,여성방문 비율
70세 이상,2.0,1.4
60~69세,13.2,9.9
50~59세,16.9,20.4
40~49세,6.9,11.2
30~39세,5.9,5.0
20~29세,3.1,2.9
10~19세,0.6,0.5
