연령대,남성방문 비율,여성방문 비율
70세 이상,4.8,4.6
60~69세,10.7,10.4
50~59세,12.4,12.6
40~49세,9.3,6.3
30~39세,8.3,5.4
20~29세,6.6,5.0
10~19세,1.8,1.1
