연령대,남성방문 비율,여성방문 비율
70세 이상,3.9,3.5
60~69세,9.1,6.3
50~59세,16.8,8.0
40~49세,9.6,5.7
30~39세,5.4,5.2
20~29세,13.9,7.6
10~19세,2.7,1.8
