연령대,남성방문 비율,여성방문 비율
70세 이상,3.8,3.7
60~69세,11.5,8.8
50~59세,12.1,11.7
40~49세,9.2,7.8
30~39세,6.4,5.4
20~29세,4.8,3.4
10~19세,5.7,4.0
