기준연월,방문비율
20220811,120.7
20220812,126.3
20220813,149.3
20220814,143.9
20220815,94.9
20220816,90.6
20220817,103.9
20220818,106.1
20220819,107.0
20220820,127.7
20220821,91.1
20220822,80.3
20220823,97.1
20220824,105.2
20220825,108.6
20220826,101.8
20220827,134.4
20220828,124.3
20220829,89.3
20220830,104.5
20220831,122.5
20220901,83.0
20220902,85.7
20220903,101.6
20220904,67.4
20220905,57.6
20220906,74.9
20220907,75.3
20220908,75.1
20220909,115.6
20220910,125.4
20220911,103.2
20220912,113.3
20220913,90.8
20220914,96.9
20220915,85.9
20220916,87.0
20220917,104.1
20220918,88.6
20220919,94.6
20220920,100.9
20220921,102.3
20220922,85.0
20220923,99.8
20220924,132.4
20220925,115.1
20220926,101.4
20220927,104.8
20220928,103.2
20220929,99.1
20220930,98.5
20221001,122.8
20221002,102.1
20221003,75.1
20221004,69.9
20221005,75.8
20221006,84.5
20221007,87.9
20221008,113.5
20221009,96.2
20221010,79.4
20221011,80.3
20221012,100.7
20221013,105.9
20221014,99.1
20221015,122.1
20221016,95.5
20221017,72.8
20221018,102.5
20221019,102.7
20221020,112.0
20221021,109.5
20221022,115.8
20221023,120.1
20221024,109.3
20221025,127.5
20221026,117.1
20221027,123.4
20221028,121.2
20221029,157.6
20221030,138.0
20221031,102.7
20221101,100.9
20221102,96.4
20221103,95.1
20221104,104.8
20221105,119.6
20221106,109.5
20221107,90.6
20221108,101.4
