순위,관광지명,주소,분류,합산 검색 수
1,바람의언덕,경남 거제시,기타문화관광지,148179
2,소노캄거제,경남 거제시 거제대로 2660-0,콘도미니엄,119791
3,한화리조트거제벨버디어,경남 거제시 거제북로 2501-40,콘도미니엄,109658
4,매미성,경남 거제시 복항길 0-0,역사유적지,104411
5,거제정글돔,경남 거제시 거제남서로 3595-0,테마공원,58495
6,학동흑진주몽돌해변,경남 거제시 학동6길 18-1,자연경관(하천/해양),55665
7,고현종합시장,경남 거제시 거제중앙로 1883-2,시장,51312
8,거제포로수용소유적공원,경남 거제시 계룡로 61-0,역사유적지,27715
9,거제파노라마케이블카,경남 거제시 거제중앙로 288-0,기타레저스포츠,25191
10,거제도,경남 거제시 거제대로 4686-0,자연경관(하천/해양),24584
11,구조라해수욕장,경남 거제시,자연경관(하천/해양),24267
12,거제삼성호텔,경남 거제시 장평3로 80-37,호텔,22322
13,구조라유람선터미널,경남 거제시 구조라로 37-0,교통시설,20468
14,드비치골프클럽,경남 거제시 거제북로 1573-0,육상레저스포츠,18813
15,거제숲소리공원,경남 거제시,도시공원,16473
16,근포마을동굴,경남 거제시,기타관광,16150
17,거제맹종죽테마파크,경남 거제시 거제북로 700-0,테마공원,15480
18,저구항,경남 거제시 저구해안길 59-0,자연경관(하천/해양),15280
19,장승포항,경남 거제시 장승로 112-1,자연경관(하천/해양),14685
20,라마다스위츠거제,경남 거제시 거제대로 2631-0,호텔,13914
21,농소몽돌해수욕장,경남 거제시,자연경관(하천/해양),13676
22,망치몽돌해수욕장,경남 거제시,자연경관(하천/해양),13395
23,거제뷰CC,경남 거제시,육상레저스포츠,13227
24,거제씨월드,경남 거제시 지세포해안로 15-0,테마공원,13211
25,지세포방파제,경남 거제시,자연경관(하천/해양),12950
26,해금강,경남 거제시,복합관광시설,12727
27,리베라호텔거제,경남 거제시 거제대로 2190-0,호텔,11934
28,장승포여객선터미널,경남 거제시 장승로 138-0,교통시설,11754
29,신선대전망대,경남 거제시,랜드마크관광,11746
30,거제관광모노레일,경남 거제시 계룡로 61-0,기타관광,10843
31,와현모래숲해변,경남 거제시,자연경관(하천/해양),10507
32,칠천도,경남 거제시,자연경관(하천/해양),10487
33,지세포항,경남 거제시 지세포해안로 0-0,자연경관(하천/해양),10381
34,신선대,경남 거제시,기타관광,10380
35,매미성,경남 거제시 복항길 29-0,역사유적지,10326
36,사곡해수욕장,경남 거제시,자연경관(하천/해양),10018
37,해금강유람선터미널,경남 거제시 해금강로 270-0,교통시설,9980
38,덕포해수욕장,경남 거제시,자연경관(하천/해양),9845
39,흥남해수욕장,경남 거제시,자연경관(하천/해양),9736
40,명사해수욕장,경남 거제시,자연경관(하천/해양),9721
41,호텔올거제,경남 거제시 거제대로 2631-0,호텔,9520
42,김영삼대통령생가,경남 거제시 옥포대첩로 743-1,역사유적지,9237
43,와현유람선터미널,경남 거제시 와현해변길 46-0,교통시설,8823
44,스터번호텔,경남 거제시 학동7길 2-0,호텔,8796
