기준연월,지역명,방문자 수
202108,전라남도 함평군 ,508360.0
202110,전라남도 함평군 ,559737.0
202109,전라남도 함평군 ,631987.0
202111,전라남도 함평군 ,543781.0
202112,전라남도 함평군 ,405967.0
202201,전라남도 함평군 ,447249.0
202202,전라남도 함평군 ,397451.0
202203,전라남도 함평군 ,467296.0
202204,전라남도 함평군 ,534855.0
202205,전라남도 함평군 ,631226.0
202206,전라남도 함평군 ,461489.0
202207,전라남도 함평군 ,606417.0
