유입지역명,유출지역명,유입유출 비율,유입/유출 구분 코드 (1:유입 / 2:유출)
광주광역시 광산구 , 전라남도 함평군,18.7,1
전라남도 무안군 , 전라남도 함평군,15.4,1
전라남도 나주시 , 전라남도 함평군,10.5,1
광주광역시 서구 , 전라남도 함평군,10.1,1
전라남도 목포시 , 전라남도 함평군,7.9,1
광주광역시 북구 , 전라남도 함평군,7.2,1
전라남도 영광군 , 전라남도 함평군,7.1,1
광주광역시 남구 , 전라남도 함평군,3.7,1
전라남도 장성군 , 전라남도 함평군,2.7,1
전라북도 고창군 , 전라남도 함평군,1.9,1
광주광역시 동구 , 전라남도 함평군,1.8,1
전라남도 신안군 , 전라남도 함평군,1.5,1
전라남도 영암군 , 전라남도 함평군,1.3,1
전라남도 해남군 , 전라남도 함평군,0.7,1
전라남도 담양군 , 전라남도 함평군,0.6,1
전라북도 군산시 , 전라남도 함평군,0.6,1
전라남도 화순군 , 전라남도 함평군,0.6,1
전라북도 부안군 , 전라남도 함평군,0.5,1
전라남도 곡성군 , 전라남도 함평군,0.4,1
전라남도 여수시 , 전라남도 함평군,0.4,1
 전라남도 함평군,전라남도 목포시,20.4,2
 전라남도 함평군,전라남도 무안군,16.0,2
 전라남도 함평군,광주광역시 광산구,13.1,2
 전라남도 함평군,광주광역시 서구,8.5,2
 전라남도 함평군,전라남도 영광군,8.0,2
 전라남도 함평군,전라남도 나주시,7.6,2
 전라남도 함평군,광주광역시 북구,3.0,2
 전라남도 함평군,전라남도 영암군,2.5,2
 전라남도 함평군,전라남도 신안군,2.3,2
 전라남도 함평군,전라남도 진도군,2.2,2
 전라남도 함평군,전라북도 고창군,1.8,2
 전라남도 함평군,전라남도 완도군,1.5,2
 전라남도 함평군,광주광역시 남구,1.4,2
 전라남도 함평군,전라남도 해남군,1.4,2
 전라남도 함평군,전라남도 장성군,1.3,2
 전라남도 함평군,광주광역시 동구,1.1,2
 전라남도 함평군,전라북도 군산시,1.0,2
 전라남도 함평군,전라남도 담양군,1.0,2
 전라남도 함평군,전라남도 강진군,0.6,2
 전라남도 함평군,전라북도 부안군,0.6,2
