순위,업소명,주소,분류,현지인 검색 수
1,키친205,전남 함평군 함평천우길 52-0,카페/찻집,429
2,화랑식당,전남 함평군 시장길 96-0,한식,268
3,장안식당,전남 함평군 함평천우길 54-0,한식,218
4,함평천지한우프라자,전남 함평군 서부길 42-0,한식,186
5,주포수산민물장어,전남 함평군 주포로 563-0,외국식,150
6,인루트,전남 함평군 영산로 3280-0,카페/찻집,127
7,전주식당,전남 함평군 신기산길 22-0,한식,121
8,옥당기사식당,전남 함평군 함영로 1348-0,한식,120
9,포베오커피,전남 함평군 주포로 395-0,카페/찻집,109
10,목포식당,전남 함평군 시장길 32-0,한식,101
11,선미식당[중식],전남 함평군 엄다길 62-0,외국식,93
12,금송식육식당,전남 함평군 중앙길 54-11,한식,91
12,롯데리아전남함평점,전남 함평군 중앙길 21-0,간이음식,91
14,모란정,전남 함평군 중앙길 32-10,한식,76
15,녹유원,전남 함평군 대동길 101-0,카페/찻집,70
15,향토,전남 함평군 밀재로 1866-23,한식,70
15,전원일기,전남 함평군 학동로 1398-14,한식,70
18,대흥식당,전남 함평군 시장길 112-0,한식,66
19,천지나비회관,전남 함평군 함영로 501-9,한식,63
20,배스킨라빈스전남함평점,전남 함평군 영수길 181-0,간이음식,54
21,초록식당,전남 함평군 중앙길 96-7,한식,50
22,고기굽는사람들,전남 함평군 함영로 1012-0,한식,49
23,월야88장어,전남 함평군 월야월봉길 61-6,외국식,47
24,해월축산식육회관,전남 함평군 해삼로 367-0,한식,46
25,몽베르아틀리에,전남 함평군 둔기길 59-2,카페/찻집,45
26,하여주가든,전남 함평군 함영로 2573-0,한식,44
27,정경복궁,전남 함평군 시장길 78-0,한식,43
28,이디야커피함평점,전남 함평군 중앙길 35-0,카페/찻집,40
29,물레식당,전남 함평군 백학길 164-0,한식,39
30,함평돈까스,전남 함평군 중앙길 17-0,외국식,33
31,파리바게뜨전남함평점,전남 함평군 광남길 85-0,간이음식,30
32,다래가든[한식],전남 함평군 곤재로 210-0,한식,28
32,만석식당,전남 함평군 함장로 2139-0,외국식,28
32,미양기사식당,전남 함평군 함영로 1373-0,한식,28
35,안압지,전남 함평군 나산길 68-0,한식,27
35,천지면옥,전남 함평군 함장로 1119-0,한식,27
37,나비의꿈,전남 함평군 중앙길 106-0,한식,24
38,초우회관,전남 함평군 함영로 506-0,한식,22
39,진미복집,전남 함평군 학다리길 336-23,외국식,21
40,초가집,전남 함평군 용천사길 53-8,한식,20
40,미양기사식당[한식],전남 함평군 함영로 1373-0,한식,20
42,나비골가든,전남 함평군 함장로 1131-0,한식,19
42,영심이백반,전남 함평군 함영로 1393-0,한식,19
44,손맛불맛곱창,전남 함평군 장군로 1039-0,외국식,18
