연령대,남성방문 비율,여성방문 비율
70세 이상,2.6,3.3
60~69세,5.0,6.1
50~59세,7.2,8.9
40~49세,10.6,10.9
30~39세,9.6,10.8
20~29세,6.0,6.9
10~19세,4.4,4.9
