순위,업소명,주소,분류,외지인 검색 수
1,갈비1987,경기 포천시 화동로 2065-1,한식,20871
2,동이손만두,경기 포천시 광릉수목원로 700-5,한식,20051
3,원조이동김미자할머니갈비집본점,경기 포천시 화동로 2087-0,한식,19504
4,카페숨,경기 포천시 죽엽산로 502-61,카페/찻집,18870
5,포천이동갈비촌,경기 포천시,기타음식,18737
6,이동정원갈비,경기 포천시 화동로 1970-0,한식,17899
7,고향나들이,경기 포천시 깊이울로 103-0,외국식,15804
8,폴콘포천점,경기 포천시 부흥로 692-0,간이음식,15245
9,곰터먹촌,경기 포천시 내촌로 169-0,한식,14403
10,옹기골만찬,경기 포천시 수입로 12-0,한식,13855
11,금강산매운갈비찜,경기 포천시 수입로 348-0,한식,13492
12,스타벅스포천DT점,경기 포천시 호국로 925-0,카페/찻집,13315
13,무봉리토종순대국본점,경기 포천시 호국로 475-0,한식,12829
14,포옥,경기 포천시 죽엽산로 685-20,카페/찻집,12744
15,모내기[한식],경기 포천시 포천로 1495-0,한식,12337
16,숲속의제빵소,경기 포천시 틀못이길 29-0,간이음식,12088
17,맥도날드포천DT점,경기 포천시 호국로 894-0,간이음식,11956
18,산정호수빵명장,경기 포천시 산정호수로 826-25,간이음식,11277
19,욕쟁이할머니집[한식],경기 포천시 죽엽산로 425-0,한식,10883
20,갈비생각,경기 포천시 광릉수목원로 1189-0,한식,10571
21,어가길베이커리,경기 포천시 어가길 72-0,간이음식,10230
22,카페퍼르,경기 포천시 포천로 582-0,카페/찻집,9844
23,뜰안에밥상,경기 포천시 광릉수목원로 735-0,한식,9143
24,소문난이동갈비,경기 포천시 화동로 1996-0,한식,9094
25,쭈꾸미킹광릉수목원점,경기 포천시 광릉수목원로 1104-0,외국식,8771
26,가비가배,경기 포천시 산정호수로 849-130,카페/찻집,8694
27,부용원,경기 포천시 죽엽산로 452-0,카페/찻집,8516
28,물꼬방,경기 포천시 고모루성길 258-0,카페/찻집,7712
29,망향비빔국수포천직영점,경기 포천시 호국로 893-0,한식,7347
30,이동폭포갈비본관,경기 포천시 여우고개로 698-0,한식,7307
31,지장산막국수본점,경기 포천시 창동로 895-0,한식,7291
32,온누리석갈비,경기 포천시 광릉수목원로 1090-8,한식,7233
33,미미향[중식],경기 포천시 화동로 2061-1,외국식,7193
34,장인더카페,경기 포천시 호국로 1578-0,카페/찻집,7034
35,초가집순두부보리밥[한식],경기 포천시 화동로 395-0,한식,6962
36,참나무쟁이[한식],경기 포천시 금강로 2458-0,한식,6895
37,우목정,경기 포천시 화동로 1974-0,한식,6528
38,포천뚝배기,경기 포천시 청군로 3348-0,한식,6430
39,내음685,경기 포천시 금강로 2236-21,카페/찻집,6161
40,명지원,경기 포천시 화동로 1258-0,한식,5934
41,향유갈비,경기 포천시 성장로 1287-13,한식,5605
42,전주해장국,경기 포천시 금강로 2964-0,한식,5524
43,어느달,경기 포천시 마전길 237-1,외국식,5392
44,산비탈[한식],경기 포천시 산정호수로 295-0,한식,5307
45,원조향토이동갈비,경기 포천시 화동로 1182-0,한식,5261
46,우렁쌈밥순두부,경기 포천시 금강로3224번길 10-0,한식,5237
47,고모리691,경기 포천시 고모루성길 267-0,외국식,5201
48,이동궁전갈비,경기 포천시 화동로 2362-0,한식,5199
49,어반제주고모리점,경기 포천시 죽엽산로 441-3,외국식,5164
50,원조파주골순두부,경기 포천시 성장로 179-0,한식,5161
51,엄청난해장국,경기 포천시 청군로 3285-0,한식,5063
52,바위섬가든,경기 포천시 성장로 1156-40,한식,4948
53,송추가마골송우점,경기 포천시 송우로 93-0,한식,4928
54,장수촌,경기 포천시 화동로 361-0,한식,4773
55,이공국시축석본점,경기 포천시 광릉수목원로 1170-0,한식,4711
56,홀인원 참숯갈비,경기 포천시 청군로 3249-0,한식,4518
57,민들레울[한식],경기 포천시 죽엽산로 604-31,한식,4479
58,투썸플레이스포천고모호수점,경기 포천시 죽엽산로 438-0,카페/찻집,4469
59,벚골도토리막국수,경기 포천시 숯골길 325-0,한식,4431
60,내고향돌솥순대국본점,경기 포천시 호국로 1323-0,한식,4353
61,제비울가든,경기 포천시 제비울길 2-0,한식,4293
62,수중궁갈비마당,경기 포천시 늠바위길 143-0,한식,4108
63,송영선할머니갈비집본관,경기 포천시 화동로 2097-0,한식,4074
64,청산명가,경기 포천시 청신로 1215-0,한식,3976
65,갈비장터,경기 포천시 솔모루로58번길 4-1,한식,3906
