광역지자체명,기초지자체명,기초지자체별 거주 방문자 수
경기도,의정부시,3108626.0
경기도,남양주시,2494368.0
경기도,양주시,1852831.0
경기도,동두천시,611625.0
경기도,구리시,446974.0
경기도,가평군,367888.0
경기도,파주시,365322.0
경기도,부천시,339469.0
경기도,고양시 덕양구,337926.0
경기도,연천군,332634.0
경기도,김포시,279067.0
경기도,하남시,265530.0
경기도,고양시 일산동구,228667.0
경기도,화성시,227551.0
경기도,광주시,206942.0
경기도,성남시 분당구,198135.0
경기도,고양시 일산서구,191586.0
경기도,시흥시,156745.0
경기도,용인시 기흥구,131243.0
경기도,평택시,116385.0
경기도,성남시 수정구,112680.0
경기도,용인시 수지구,110623.0
경기도,안양시 동안구,96434.0
경기도,용인시 처인구,95483.0
경기도,수원시 권선구,94639.0
경기도,안산시 단원구,90087.0
경기도,광명시,89143.0
경기도,안산시 상록구,85446.0
경기도,수원시 영통구,84852.0
경기도,성남시 중원구,82707.0
경기도,군포시,79738.0
경기도,이천시,76065.0
경기도,양평군,67039.0
경기도,수원시 장안구,66384.0
경기도,안양시 만안구,65000.0
경기도,오산시,54390.0
경기도,의왕시,50927.0
경기도,수원시 팔달구,47147.0
경기도,안성시,46952.0
경기도,여주시,40418.0
경기도,과천시,30102.0
서울특별시,노원구,1019404.0
서울특별시,도봉구,611616.0
서울특별시,중랑구,525199.0
서울특별시,성북구,450495.0
서울특별시,송파구,442864.0
서울특별시,강북구,419823.0
서울특별시,강동구,400837.0
서울특별시,동대문구,320770.0
서울특별시,강남구,315306.0
서울특별시,광진구,299347.0
서울특별시,은평구,282021.0
서울특별시,강서구,255135.0
서울특별시,성동구,238006.0
서울특별시,서초구,204241.0
서울특별시,관악구,194459.0
서울특별시,마포구,193571.0
서울특별시,영등포구,182728.0
서울특별시,동작구,175261.0
서울특별시,서대문구,173372.0
서울특별시,양천구,165965.0
서울특별시,구로구,152868.0
서울특별시,용산구,136044.0
서울특별시,종로구,106450.0
서울특별시,중구,87659.0
서울특별시,금천구,72313.0
강원도,철원군,911688.0
강원도,춘천시,138393.0
강원도,원주시,62075.0
강원도,화천군,60805.0
강원도,홍천군,40788.0
강원도,강릉시,34317.0
강원도,인제군,16840.0
강원도,속초시,14422.0
강원도,평창군,11662.0
강원도,양구군,9985.0
강원도,삼척시,9882.0
강원도,동해시,9691.0
강원도,횡성군,8980.0
강원도,양양군,7961.0
강원도,고성군,7409.0
강원도,정선군,6516.0
강원도,태백시,5313.0
강원도,영월군,4305.0
인천광역시,서구,267266.0
인천광역시,부평구,167325.0
인천광역시,남동구,154579.0
인천광역시,계양구,122564.0
인천광역시,미추홀구,119775.0
인천광역시,연수구,116603.0
인천광역시,중구,59964.0
인천광역시,강화군,22436.0
인천광역시,동구,14260.0
인천광역시,옹진군,4794.0
충청남도,천안시 서북구,44273.0
충청남도,아산시,43437.0
충청남도,천안시 동남구,32654.0
충청남도,당진시,28908.0
충청남도,서산시,22171.0
충청남도,논산시,14710.0
충청남도,예산군,11143.0
충청남도,홍성군,11124.0
충청남도,보령시,10750.0
충청남도,태안군,8858.0
충청남도,공주시,8249.0
충청남도,계룡시,6993.0
충청남도,부여군,6676.0
충청남도,금산군,6178.0
충청남도,서천군,3649.0
충청남도,청양군,3004.0
충청북도,충주시,36465.0
충청북도,음성군,32719.0
충청북도,청주시 흥덕구,25816.0
충청북도,청주시 청원구,23370.0
충청북도,청주시 서원구,19909.0
충청북도,진천군,16954.0
충청북도,청주시 상당구,14117.0
충청북도,제천시,13741.0
충청북도,괴산군,9687.0
충청북도,증평군,9492.0
충청북도,영동군,7380.0
충청북도,옥천군,4420.0
충청북도,보은군,3760.0
충청북도,단양군,3304.0
경상북도,구미시,20947.0
경상북도,경산시,15386.0
경상북도,경주시,13667.0
경상북도,안동시,10983.0
경상북도,포항시 남구,10035.0
경상북도,영주시,9694.0
경상북도,김천시,9384.0
경상북도,포항시 북구,9002.0
경상북도,칠곡군,7194.0
경상북도,상주시,6902.0
경상북도,문경시,5348.0
경상북도,영천시,4867.0
경상북도,울진군,4096.0
경상북도,예천군,3584.0
경상북도,봉화군,2409.0
경상북도,영덕군,2309.0
경상북도,의성군,2224.0
경상북도,성주군,2064.0
경상북도,청도군,1757.0
경상북도,고령군,1572.0
경상북도,청송군,1456.0
경상북도,군위군,1246.0
경상북도,울릉군,696.0
경상북도,영양군,651.0
대전광역시,유성구,57183.0
대전광역시,서구,34972.0
대전광역시,동구,16843.0
대전광역시,대덕구,14820.0
대전광역시,중구,13968.0
경상남도,김해시,16175.0
경상남도,진주시,10813.0
경상남도,양산시,10532.0
경상남도,거제시,10108.0
경상남도,창원시 성산구,7851.0
경상남도,창원시 의창구,7666.0
경상남도,창원시 진해구,6337.0
경상남도,창원시 마산회원구,5114.0
경상남도,사천시,4709.0
경상남도,창원시 마산합포구,4649.0
경상남도,밀양시,3825.0
경상남도,통영시,3277.0
경상남도,거창군,3092.0
경상남도,창녕군,2430.0
경상남도,남해군,2363.0
경상남도,함양군,2081.0
경상남도,합천군,1996.0
경상남도,함안군,1965.0
경상남도,고성군,1841.0
경상남도,하동군,1737.0
경상남도,산청군,1363.0
경상남도,의령군,1058.0
전라북도,익산시,21943.0
전라북도,군산시,18343.0
전라북도,전주시 덕진구,17461.0
전라북도,전주시 완산구,16442.0
전라북도,정읍시,6461.0
전라북도,완주군,5951.0
전라북도,남원시,4902.0
전라북도,고창군,4328.0
전라북도,김제시,3682.0
전라북도,부안군,2955.0
전라북도,임실군,1327.0
전라북도,장수군,1283.0
전라북도,순창군,1211.0
전라북도,무주군,1086.0
전라북도,진안군,681.0
전라남도,장성군,22507.0
전라남도,순천시,9462.0
전라남도,목포시,9000.0
전라남도,여수시,8638.0
전라남도,나주시,6930.0
전라남도,광양시,6511.0
전라남도,무안군,4028.0
전라남도,영암군,3588.0
전라남도,화순군,3191.0
전라남도,신안군,2984.0
전라남도,영광군,2771.0
전라남도,완도군,2727.0
전라남도,담양군,2559.0
전라남도,해남군,2466.0
전라남도,고흥군,2138.0
전라남도,장흥군,1915.0
전라남도,구례군,1632.0
전라남도,곡성군,1619.0
전라남도,강진군,1525.0
전라남도,보성군,1507.0
전라남도,함평군,1413.0
전라남도,진도군,1364.0
대구광역시,달서구,19313.0
대구광역시,북구,18796.0
대구광역시,수성구,14843.0
대구광역시,동구,13479.0
대구광역시,달성군,10160.0
대구광역시,남구,7039.0
대구광역시,서구,6132.0
대구광역시,중구,2513.0
부산광역시,해운대구,10577.0
부산광역시,부산진구,9434.0
부산광역시,북구,8163.0
부산광역시,동래구,8150.0
부산광역시,사하구,7518.0
부산광역시,금정구,6689.0
부산광역시,남구,6401.0
부산광역시,연제구,5318.0
부산광역시,기장군,5107.0
부산광역시,사상구,5067.0
부산광역시,수영구,4790.0
부산광역시,강서구,4671.0
부산광역시,영도구,2707.0
부산광역시,동구,2512.0
부산광역시,서구,2441.0
부산광역시,중구,1080.0
광주광역시,북구,19867.0
광주광역시,광산구,19632.0
광주광역시,서구,10381.0
광주광역시,남구,6107.0
광주광역시,동구,3847.0
제주특별자치도,제주시,32114.0
제주특별자치도,서귀포시,18986.0
세종특별자치시,세종특별자치시,41640.0
울산광역시,남구,9080.0
울산광역시,울주군,8939.0
울산광역시,중구,6323.0
울산광역시,북구,5729.0
울산광역시,동구,4346.0
