순위,업소명,주소,분류,합산 검색 수
1,갈비1987,경기 포천시 화동로 2065-1,한식,21963
2,동이손만두,경기 포천시 광릉수목원로 700-5,한식,21310
3,원조이동김미자할머니갈비집본점,경기 포천시 화동로 2087-0,한식,20314
4,카페숨,경기 포천시 죽엽산로 502-61,카페/찻집,19801
5,포천이동갈비촌,경기 포천시,기타음식,19772
6,이동정원갈비,경기 포천시 화동로 1970-0,한식,18988
7,폴콘포천점,경기 포천시 부흥로 692-0,간이음식,18296
8,고향나들이,경기 포천시 깊이울로 103-0,외국식,17043
9,맥도날드포천DT점,경기 포천시 호국로 894-0,간이음식,16343
10,스타벅스포천DT점,경기 포천시 호국로 925-0,카페/찻집,16306
11,무봉리토종순대국본점,경기 포천시 호국로 475-0,한식,15809
12,금강산매운갈비찜,경기 포천시 수입로 348-0,한식,15712
13,곰터먹촌,경기 포천시 내촌로 169-0,한식,15246
14,옹기골만찬,경기 포천시 수입로 12-0,한식,14760
15,포옥,경기 포천시 죽엽산로 685-20,카페/찻집,13878
16,숲속의제빵소,경기 포천시 틀못이길 29-0,간이음식,13598
17,모내기[한식],경기 포천시 포천로 1495-0,한식,13380
18,어가길베이커리,경기 포천시 어가길 72-0,간이음식,13062
19,산정호수빵명장,경기 포천시 산정호수로 826-25,간이음식,12383
20,욕쟁이할머니집[한식],경기 포천시 죽엽산로 425-0,한식,11601
21,갈비생각,경기 포천시 광릉수목원로 1189-0,한식,11176
22,카페퍼르,경기 포천시 포천로 582-0,카페/찻집,10668
23,뜰안에밥상,경기 포천시 광릉수목원로 735-0,한식,9765
24,쭈꾸미킹광릉수목원점,경기 포천시 광릉수목원로 1104-0,외국식,9632
25,소문난이동갈비,경기 포천시 화동로 1996-0,한식,9350
26,가비가배,경기 포천시 산정호수로 849-130,카페/찻집,9347
27,부용원,경기 포천시 죽엽산로 452-0,카페/찻집,9101
28,망향비빔국수포천직영점,경기 포천시 호국로 893-0,한식,8343
29,물꼬방,경기 포천시 고모루성길 258-0,카페/찻집,8201
30,미미향[중식],경기 포천시 화동로 2061-1,외국식,7950
31,지장산막국수본점,경기 포천시 창동로 895-0,한식,7920
32,이동폭포갈비본관,경기 포천시 여우고개로 698-0,한식,7802
