순위,관광지명,주소,분류,외지인 검색 수
1,산정호수,경기 포천시,자연경관(하천/해양),122894
2,국립수목원,경기 포천시 광릉수목원로 415-0,자연공원,101933
3,포천아트밸리,경기 포천시 아트밸리로 234-0,공연시설,94395
4,베어크리크GC,경기 포천시 달인동로 35-0,육상레저스포츠,76980
5,포천힐스CC,경기 포천시 반월산성로375번길 34-0,육상레저스포츠,70438
6,대유몽베르CC,경기 포천시 산정호수로 359-12,육상레저스포츠,68558
7,라싸GC,경기 포천시 제비울2길 161-0,육상레저스포츠,63839
8,허브아일랜드,경기 포천시 청신로947번길 35-0,농/산/어촌체험,63235
9,포천아도니스CC,경기 포천시 포천로 2499-0,육상레저스포츠,60660
10,필로스GC,경기 포천시 운악청계로 1507-0,육상레저스포츠,60498
11,고모저수지,경기 포천시,자연경관(하천/해양),59992
12,푸른솔GC포천,경기 포천시 금우로 276-0,육상레저스포츠,59115
13,백운계곡,경기 포천시 포화로 236-24,자연경관(산),56548
14,베어스타운스키장,경기 포천시 금강로2536번길 27-0,육상레저스포츠,55797
15,포레스트힐CC,경기 포천시 봉화로 253-0,육상레저스포츠,50699
16,비둘기낭폭포,경기 포천시,자연경관(산),45096
17,포천한탄강하늘다리,경기 포천시 비둘기낭길 207-0,기타관광,37793
18,한화리조트산정호수안시,경기 포천시 산정호수로 402-0,콘도미니엄,36267
19,참밸리컨트리클럽,경기 포천시 삼육사로 1982-0,육상레저스포츠,34408
20,샴발라CC,경기 포천시 청군로 2856-93,육상레저스포츠,34330
21,일동레이크GC,경기 포천시 화동로 738-0,육상레저스포츠,32432
22,한탄강주상절리길1코스,경기 포천시,기타레저스포츠,23399
23,평강랜드,경기 포천시 우물목길 171-18,테마공원,19485
24,서운동산,경기 포천시 내진로9번길 237-0,복합관광시설,15341
25,어메이징파크,경기 포천시 탑신로 860-0,전시시설,14096
26,락가든GC,경기 포천시 화동로 738-0,육상레저스포츠,13732
27,제일유황온천,경기 포천시 화동로 1210-0,웰니스관광,13700
28,신북온천스프링폴,경기 포천시 청신로 571-0,웰니스관광,13322
29,베어스타운리조트빌라콘도,경기 포천시 금강로2536번길 27-0,콘도미니엄,11435
30,유식물원오토캠핑장,경기 포천시 간자동길 138-100,캠핑,11285
31,CGV포천,경기 포천시 호국로 689-0,공연시설,9885
32,지장산계곡,경기 포천시 지장산길 124-0,자연경관(산),9291
33,루지월드베어스타운점,경기 포천시 금강로2536번길 27-0,기타레저스포츠,9092
34,축석고개,경기 포천시,자연경관(산),8172
35,운악산자연휴양림,경기 포천시 화동로184번길 39-0,자연공원,8138
36,포천반월아트홀,경기 포천시 청성로 111-0,공연시설,7606
37,산사원,경기 포천시 화동로432번길 25-0,전시시설,7414
38,캠프운악,경기 포천시 금강로 3806-80,캠핑,7256
39,포천수원산정상전망대,경기 포천시,랜드마크관광,7131
40,포천아도니스퍼블릭CC,경기 포천시 포천로 2499-0,육상레저스포츠,7067
41,가래골캠핑장,경기 포천시 포천로2811번길 178-0,캠핑,7035
42,동교낚시터,경기 포천시 원동교길 259-0,수상레저스포츠,6647
43,대회산캠핑장,경기 포천시 대회산길 79-89,캠핑,6407
44,밤밭낚시터,경기 포천시 포천로912번길 143-94,수상레저스포츠,6374
45,도마치캠프장,경기 포천시 화동로 2318-6,캠핑,6291
46,광릉수목원자동차극장,경기 포천시 죽엽산로 613-0,공연시설,6274
47,깊이울유원지,경기 포천시,복합관광시설,5957
48,백운계곡유원지,경기 포천시 포화로 236-73,복합관광시설,5941
49,포천프로방스수목원캠핑장,경기 포천시 탑신로 1066-0,캠핑,5878
50,일동용암천,경기 포천시 수입로 46-0,웰니스관광,5490
51,아버지의숲캠핑장,경기 포천시 산정호수로 558-0,캠핑,5446
52,백로주유원지캠프장,경기 포천시 호국로 2671-22,캠핑,5404
53,몬테비얀코캠핑장,경기 포천시 늠바위길 181-0,캠핑,5273
54,초원낚시터,경기 포천시 자작로3길 85-0,수상레저스포츠,4920
