연령대,남성방문 비율,여성방문 비율
70세 이상,5.7,4.2
60~69세,11.7,8.8
50~59세,14.3,13.5
40~49세,9.8,7.3
30~39세,4.6,4.4
20~29세,4.3,4.6
10~19세,3.4,2.7
