연령대,남성방문 비율,여성방문 비율
70세 이상,1.5,0.8
60~69세,8.0,7.3
50~59세,17.1,26.5
40~49세,8.3,14.1
30~39세,2.8,6.6
20~29세,2.0,4.3
10~19세,0.2,0.3
