연령대,남성방문 비율,여성방문 비율
70세 이상,7.6,6.9
60~69세,10.3,8.0
50~59세,10.6,9.2
40~49세,10.3,7.2
30~39세,6.9,6.5
20~29세,4.7,4.8
10~19세,3.0,2.3
