연령대,남성방문 비율,여성방문 비율
70세 이상,5.1,1.2
60~69세,8.0,5.3
50~59세,11.4,9.2
40~49세,12.7,9.2
30~39세,9.1,9.7
20~29세,5.5,4.6
10~19세,3.2,2.7
