연령대,남성방문 비율,여성방문 비율
70세 이상,0.9,0.7
60~69세,2.8,2.5
50~59세,4.5,4.5
40~49세,6.4,5.0
30~39세,11.1,8.3
20~29세,22.3,25.0
10~19세,2.4,3.5
