기준연월,지역명,방문자 수
202108,경기도 여주시 ,2107264.0
202110,경기도 여주시 ,2510052.0
202109,경기도 여주시 ,2340422.0
202111,경기도 여주시 ,2029191.0
202112,경기도 여주시 ,1785629.0
202201,경기도 여주시 ,1741173.0
202202,경기도 여주시 ,1512594.0
202203,경기도 여주시 ,1987190.0
202204,경기도 여주시 ,2554524.0
202205,경기도 여주시 ,2498194.0
202206,경기도 여주시 ,2232795.0
202207,경기도 여주시 ,2218752.0
