업종대분류명,업종중분류명,중분류 소비액
쇼핑업,관광기념품,5.68704634E8
쇼핑업,레저용품쇼핑,7.938892344E9
쇼핑업,대형쇼핑몰,1.66675802112E11
숙박업,캠핑장/펜션,4592100.0
숙박업,기타숙박,2.060620706E9
숙박업,호텔,2.73106999E8
식음료업,식음료,3.611700982E10
여가서비스업,관광유원시설,5.37669E7
여가서비스업,골프장,7.8918827612E10
여가서비스업,기타레저,2.09273271E8
여가서비스업,문화서비스,3.3986034E8
여행업,여행업,0.0
운송업,수상운송,5633200.0
운송업,렌터카,4.5994798E7
운송업,육상운송,253000.0
