유입지역명,유출지역명,유입유출 비율,유입/유출 구분 코드 (1:유입 / 2:유출)
경기도 이천시 , 경기도 여주시,15.0,1
강원도 원주시 , 경기도 여주시,6.5,1
경기도 광주시 , 경기도 여주시,6.5,1
경기도 양평군 , 경기도 여주시,4.8,1
서울특별시 강남구 , 경기도 여주시,4.0,1
경기도 성남시 분당구 , 경기도 여주시,3.8,1
경기도 용인시 처인구 , 경기도 여주시,3.2,1
서울특별시 송파구 , 경기도 여주시,3.1,1
서울특별시 서초구 , 경기도 여주시,2.7,1
충청북도 충주시 , 경기도 여주시,2.6,1
경기도 용인시 기흥구 , 경기도 여주시,2.6,1
경기도 하남시 , 경기도 여주시,2.5,1
경기도 용인시 수지구 , 경기도 여주시,1.9,1
경기도 화성시 , 경기도 여주시,1.8,1
경기도 남양주시 , 경기도 여주시,1.6,1
서울특별시 강동구 , 경기도 여주시,1.6,1
경기도 수원시 영통구 , 경기도 여주시,1.4,1
충청북도 음성군 , 경기도 여주시,1.2,1
경기도 성남시 수정구 , 경기도 여주시,1.1,1
경기도 성남시 중원구 , 경기도 여주시,1.0,1
 경기도 여주시,경기도 이천시,24.5,2
 경기도 여주시,강원도 원주시,8.4,2
 경기도 여주시,경기도 양평군,7.6,2
 경기도 여주시,경기도 광주시,6.8,2
 경기도 여주시,경기도 성남시 분당구,5.1,2
 경기도 여주시,충청북도 충주시,4.0,2
 경기도 여주시,경기도 하남시,3.3,2
 경기도 여주시,서울특별시 강남구,2.6,2
 경기도 여주시,경기도 용인시 기흥구,2.0,2
 경기도 여주시,강원도 강릉시,2.0,2
 경기도 여주시,경기도 용인시 처인구,1.9,2
 경기도 여주시,서울특별시 송파구,1.8,2
 경기도 여주시,강원도 평창군,1.7,2
 경기도 여주시,충청북도 제천시,1.4,2
 경기도 여주시,경기도 남양주시,1.3,2
 경기도 여주시,강원도 횡성군,1.2,2
 경기도 여주시,서울특별시 서초구,1.2,2
 경기도 여주시,경기도 성남시 수정구,1.1,2
 경기도 여주시,충청북도 음성군,1.0,2
 경기도 여주시,강원도 홍천군,1.0,2
