동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
130,1150,친구,친구_지인,미식,떡볶이_커피_감자탕,한강시민공원여의도지구(여의도한강공원)
119,214,기타가족,언니_오빠_엄마,휴식/힐링,힐링_물멍_호캉스,한강시민공원여의도지구(여의도한강공원)
41,197,연인,커플_남자친구_연인,자연경관,바다_정원_공원,한강시민공원여의도지구(여의도한강공원)
17,46,부모님,아빠_아버지_부모님,역사유적,다리_한옥마을,한강시민공원여의도지구(여의도한강공원)
10,23,싱글,혼자_싱글,문화예술,나이트_박물관_클럽,한강시민공원여의도지구(여의도한강공원)
5,18,자녀,아들_딸,레포츠/운동,놀이터_캠핑_수영장,한강시민공원여의도지구(여의도한강공원)
4,2,배우자,와이프_남편,체험,수학여행,한강시민공원여의도지구(여의도한강공원)
3,0,회사동료,직원_대리,,,한강시민공원여의도지구(여의도한강공원)
2,0,학생,대학생,,,한강시민공원여의도지구(여의도한강공원)
