연령대,남성방문 비율,여성방문 비율
70세 이상,2.2,2.8
60~69세,5.2,4.6
50~59세,7.1,6.8
40~49세,5.8,5.3
30~39세,5.8,5.6
20~29세,21.4,16.7
10~19세,3.7,6.5
