동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
55,1422,기타가족,가족_삼촌_막내,자연경관,계곡_공원_산,속리산국립공원(경북)
39,615,부모님,아빠_어머니_부모님,미식,옥수수_매점_물고기,속리산국립공원(경북)
25,546,배우자,집사람_와이프_부인,레포츠/운동,산행_등산_캠핑,속리산국립공원(경북)
16,132,자녀,아들_딸_자식,역사유적,다리_유네스코_정자,속리산국립공원(경북)
4,56,연인,여자친구_커플,휴식/힐링,휴양_나들이_힐링,속리산국립공원(경북)
4,28,회사동료,차장_직원,문화예술,박물관_클럽_예술원,속리산국립공원(경북)
3,16,친구,지인,체험,수학여행_템플스테이_숲체험,속리산국립공원(경북)
