순위,관광지명,주소,분류,외지인 검색 수
1,JNJ골프리조트,전남 장흥군 제산기동로 326-0,육상레저스포츠,22721
2,정남진장흥토요시장,전남 장흥군 토요시장3길 15-0,시장,16902
3,정남진편백숲우드랜드,전남 장흥군 우드랜드길 180-0,도시공원,12374
4,정남진전망대,전남 장흥군 정남진해안로 242-58,랜드마크관광,7243
5,정남진장흥토요시장,전남 장흥군 토요시장1길 53-0,시장,6111
6,수문해수욕장,전남 장흥군,자연경관(하천/해양),5407
7,회진항,전남 장흥군 회진선창길 0-0,자연경관(하천/해양),4400
8,천관산자연휴양림,전남 장흥군 칠관로 842-1150,자연공원,3419
9,보림사,전남 장흥군 보림사로 224-0,종교성지,3170
10,소등섬,전남 장흥군,자연경관(하천/해양),2905
11,유치자연휴양림,전남 장흥군 휴양림길 154-0,자연공원,2747
12,장흥노력항,전남 장흥군,자연경관(하천/해양),2391
13,천관산도립공원,전남 장흥군,자연공원,2291
14,어북제,전남 장흥군,자연경관(하천/해양),2174
15,장흥노력항여객선터미널(폐항),전남 장흥군 노력도1길 465-0,교통시설,1924
16,진송관광호텔,전남 장흥군 동교2길 1-0,호텔,1816
17,탑산사큰절,전남 장흥군 천관산문학길 301-0,종교성지,1774
18,별빛밤바다,전남 장흥군 가학회진로 1020-21,캠핑,1726
19,호텔안,전남 장흥군 동교2길 13-24,모텔,1584
20,정남진장흥물축제,전남 장흥군,기타문화관광지,1549
21,노력항다기능대합실,전남 장흥군 노력도1길 216-0,자연경관(하천/해양),1547
22,스파리조트안단테,전남 장흥군 수문용곡로 270-0,복합관광시설,1391
23,하늘빛수목원,전남 장흥군 장흥대로 2746-0,자연공원,1256
24,수문리조트,전남 장흥군 수문용곡로 193-33,콘도미니엄,1175
25,천관산,전남 장흥군 천관산길 147-0,자연경관(산),1145
26,장흥하늘빛수목원튤립축제,전남 장흥군 장흥대로 2746-0,기타문화관광지,961
27,크라운호텔,전남 장흥군 동교로 11-0,모텔,875
28,정남진해양낚시공원,전남 장흥군 해양낚시길 137-0,도시공원,800
29,천관산문학공원,전남 장흥군,도시공원,797
30,스위스모텔,전남 장흥군 동교2길 29-0,모텔,725
31,리버스모텔,전남 장흥군 장흥대로 3528-0,모텔,719
32,피아노모텔,전남 장흥군 물레방앗간길 17-0,모텔,717
33,땡땡이글램핑,전남 장흥군 신흥1길 5-55,캠핑,687
34,정남진물과학관,전남 장흥군 행원강변길 20-0,전시시설,661
35,장흥읍오일장터,전남 장흥군 토요시장3길 16-0,시장,636
36,수문항,전남 장흥군 수문1길 0-0,자연경관(하천/해양),502
37,참새미힐링하우스펜션,전남 장흥군 외평길 134-15,펜션/민박,495
38,정남진천문과학관,전남 장흥군 평화우산길 180-608,전시시설,491
39,해동사,전남 장흥군 만수길 25-121,종교성지,377
40,장흥흙집세상,전남 장흥군 평화우산길 222-34,펜션/민박,337
41,정남진수목원,전남 장흥군 신흥1길 3-98,테마공원,328
42,아이비모텔,전남 장흥군 동교1길 36-0,모텔,317
43,휴랜드펜션,전남 장흥군 분토로 394-0,펜션/민박,298
44,장흥군심천공원오토캠핑장,전남 장흥군 심천공원길 25-45,캠핑,292
45,장흥물문화관,전남 장흥군 지천길 52-227,전시시설,281
46,장재도,전남 장흥군,자연경관(하천/해양),270
47,정남진시네마,전남 장흥군 흥성로 43-0,공연시설,234
48,정남진리조트,전남 장흥군 심천공원길 25-27,콘도미니엄,222
49,장흥장천재,전남 장흥군 천관산길 150-0,역사유적지,219
50,천관문학관,전남 장흥군 천관산문학길 160-0,전시시설,214
51,봉덕계곡,전남 장흥군 봉덕신덕길 0-0,자연경관(산),211
52,다이소장흥점,전남 장흥군 동교2길 6-1,기타쇼핑시설,202
53,탐진강생태습지공원,전남 장흥군,도시공원,201
54,물모텔,전남 장흥군 동교2길 13-4,모텔,195
55,천관사,전남 장흥군 칠관로 1272-473,종교성지,173
56,장흥동학농민혁명기념관,전남 장흥군 읍성로 2-0,전시시설,171
57,장흥솔무인텔,전남 장흥군,모텔,165
58,달바위펜션,전남 장흥군 비동동촌길 46-0,펜션/민박,162
59,어부손씨민박,전남 장흥군 오성금길 194-12,펜션/민박,159
59,해오름펜션,전남 장흥군 수문용곡로 257-0,펜션/민박,159
59,장환항,전남 장흥군,자연경관(하천/해양),159
62,노력도선착장,전남 장흥군 노력도1길 215-0,교통시설,157
63,일출여다지펜션,전남 장흥군 한승원산책길 58-0,펜션/민박,153
64,천관모텔,전남 장흥군 장흥대로 1672-0,모텔,152
65,방촌유물전시관,전남 장흥군 장흥대로 1645-0,전시시설,143
66,천관산동백생태숲,전남 장흥군,기타관광,138
67,유치자연휴양림관리사무소,전남 장흥군 휴양림길 154-0,자연공원,132
68,제암산철쭉평원,전남 장흥군,기타관광,131
69,노력도,전남 장흥군,자연경관(하천/해양),115
70,무무라,전남 장흥군 평화신기1길 71-0,호스텔,113
71,그랜드파크모텔,전남 장흥군 동교2길 19-0,모텔,108
72,장흥송백정,전남 장흥군 내평길 16-0,자연경관(하천/해양),107
73,사자마루,전남 장흥군 비동돌담길 29-22,농/산/어촌체험,102
74,삼산항,전남 장흥군 정남진해안로 0-0,자연경관(하천/해양),95
75,로뎀나무펜션,전남 장흥군 회진로 497-0,펜션/민박,93
76,바다펜션모텔,전남 장흥군 해양낚시길 133-0,모텔,91
77,지정저수지,전남 장흥군,자연경관(하천/해양),84
78,깊은내펜션,전남 장흥군 심천공원길 96-0,펜션/민박,77
79,이청준생가,전남 장흥군 진목1길 9-3,역사유적지,75
80,궁무인텔,전남 장흥군 장흥대로 3104-31,모텔,73
81,오성금바닷가펜션,전남 장흥군 내저매생이1길 156-170,펜션/민박,71
82,운주저수지,전남 장흥군,자연경관(하천/해양),70
83,다모아모텔,전남 장흥군 회진선창길 12-0,모텔,66
83,금성철물건재상사,전남 장흥군 남부관광로 29-0,기타쇼핑시설,66
83,대덕시장,전남 장흥군 거정2길 10-0,시장,66
86,제암산장흥공설묘지등산로,전남 장흥군,자연경관(산),63
86,대원사,전남 장흥군 관덕길 63-0,종교성지,63
88,귀족호도박물관,전남 장흥군 남부관광로 56-90,전시시설,58
88,한재공원,전남 장흥군,도시공원,58
90,천년학촬영지,전남 장흥군,기타문화관광지,57
91,오래된숲,전남 장흥군 송산길 59-0,펜션/민박,56
91,동양농기계,전남 장흥군 순지남외길 267-0,기타쇼핑시설,56
91,중앙철물,전남 장흥군 중앙로 7-1,기타쇼핑시설,56
91,장흥국민체육센터,전남 장흥군 흥성로 43-0,기타레저스포츠,56
95,장흥정남진해안도로,전남 장흥군,데이트코스,55
96,장흥향교,전남 장흥군 교촌남외길 33-0,역사유적지,53
97,장흥제암철쭉제,전남 장흥군 금산신기길 131-0,기타문화관광지,52
98,심천공원,전남 장흥군,도시공원,51
98,연곡서원,전남 장흥군 연곡길 31-0,역사유적지,51
100,노력항민박,전남 장흥군 노력도1길 230-0,펜션/민박,49
