업종대분류명,업종중분류명,중분류 소비액
쇼핑업,관광기념품,4.601456E7
쇼핑업,레저용품쇼핑,6.71378966E8
쇼핑업,대형쇼핑몰,0.0
숙박업,콘도,2.90847E7
숙박업,기타숙박,4.64846848E8
숙박업,호텔,8017000.0
숙박업,캠핑장/펜션,1023000.0
식음료업,식음료,6.576481906E9
여가서비스업,골프장,5.342690058E9
여가서비스업,기타레저,1.12154E7
여가서비스업,문화서비스,4.9320002E7
여가서비스업,관광유원시설,2109300.0
여행업,여행업,6600000.0
