순위,관광지명,주소,분류,합산 검색 수
1,JNJ골프리조트,전남 장흥군 제산기동로 326-0,육상레저스포츠,24640
2,정남진장흥토요시장,전남 장흥군 토요시장3길 15-0,시장,17708
3,정남진편백숲우드랜드,전남 장흥군 우드랜드길 180-0,도시공원,13062
4,정남진전망대,전남 장흥군 정남진해안로 242-58,랜드마크관광,7817
5,정남진장흥토요시장,전남 장흥군 토요시장1길 53-0,시장,6508
6,수문해수욕장,전남 장흥군,자연경관(하천/해양),6062
7,회진항,전남 장흥군 회진선창길 0-0,자연경관(하천/해양),4903
8,천관산자연휴양림,전남 장흥군 칠관로 842-1150,자연공원,3655
9,보림사,전남 장흥군 보림사로 224-0,종교성지,3528
10,어북제,전남 장흥군,자연경관(하천/해양),3237
11,소등섬,전남 장흥군,자연경관(하천/해양),3135
12,유치자연휴양림,전남 장흥군 휴양림길 154-0,자연공원,2939
13,장흥노력항,전남 장흥군,자연경관(하천/해양),2730
14,천관산도립공원,전남 장흥군,자연공원,2358
15,장흥노력항여객선터미널(폐항),전남 장흥군 노력도1길 465-0,교통시설,2118
16,진송관광호텔,전남 장흥군 동교2길 1-0,호텔,1881
17,별빛밤바다,전남 장흥군 가학회진로 1020-21,캠핑,1854
18,탑산사큰절,전남 장흥군 천관산문학길 301-0,종교성지,1851
19,노력항다기능대합실,전남 장흥군 노력도1길 216-0,자연경관(하천/해양),1787
20,호텔안,전남 장흥군 동교2길 13-24,모텔,1710
21,스파리조트안단테,전남 장흥군 수문용곡로 270-0,복합관광시설,1615
22,정남진장흥물축제,전남 장흥군,기타문화관광지,1578
23,하늘빛수목원,전남 장흥군 장흥대로 2746-0,자연공원,1380
24,수문리조트,전남 장흥군 수문용곡로 193-33,콘도미니엄,1243
25,천관산,전남 장흥군 천관산길 147-0,자연경관(산),1185
26,장흥하늘빛수목원튤립축제,전남 장흥군 장흥대로 2746-0,기타문화관광지,1078
27,정남진해양낚시공원,전남 장흥군 해양낚시길 137-0,도시공원,1014
28,크라운호텔,전남 장흥군 동교로 11-0,모텔,943
29,리버스모텔,전남 장흥군 장흥대로 3528-0,모텔,867
30,천관산문학공원,전남 장흥군,도시공원,831
31,피아노모텔,전남 장흥군 물레방앗간길 17-0,모텔,759
32,스위스모텔,전남 장흥군 동교2길 29-0,모텔,756
33,땡땡이글램핑,전남 장흥군 신흥1길 5-55,캠핑,723
34,정남진물과학관,전남 장흥군 행원강변길 20-0,전시시설,715
35,장흥읍오일장터,전남 장흥군 토요시장3길 16-0,시장,679
36,정남진천문과학관,전남 장흥군 평화우산길 180-608,전시시설,560
37,참새미힐링하우스펜션,전남 장흥군 외평길 134-15,펜션/민박,527
38,수문항,전남 장흥군 수문1길 0-0,자연경관(하천/해양),526
39,해동사,전남 장흥군 만수길 25-121,종교성지,432
40,장흥흙집세상,전남 장흥군 평화우산길 222-34,펜션/민박,364
41,아이비모텔,전남 장흥군 동교1길 36-0,모텔,362
42,정남진수목원,전남 장흥군 신흥1길 3-98,테마공원,358
43,장흥군심천공원오토캠핑장,전남 장흥군 심천공원길 25-45,캠핑,329
44,장흥물문화관,전남 장흥군 지천길 52-227,전시시설,313
45,휴랜드펜션,전남 장흥군 분토로 394-0,펜션/민박,312
46,장재도,전남 장흥군,자연경관(하천/해양),296
47,정남진시네마,전남 장흥군 흥성로 43-0,공연시설,280
48,정남진리조트,전남 장흥군 심천공원길 25-27,콘도미니엄,257
49,다이소장흥점,전남 장흥군 동교2길 6-1,기타쇼핑시설,255
50,장흥장천재,전남 장흥군 천관산길 150-0,역사유적지,236
51,천관문학관,전남 장흥군 천관산문학길 160-0,전시시설,231
52,봉덕계곡,전남 장흥군 봉덕신덕길 0-0,자연경관(산),225
53,물모텔,전남 장흥군 동교2길 13-4,모텔,220
54,탐진강생태습지공원,전남 장흥군,도시공원,208
55,어부손씨민박,전남 장흥군 오성금길 194-12,펜션/민박,192
56,천관사,전남 장흥군 칠관로 1272-473,종교성지,180
57,장흥동학농민혁명기념관,전남 장흥군 읍성로 2-0,전시시설,178
58,해오름펜션,전남 장흥군 수문용곡로 257-0,펜션/민박,173
59,장흥솔무인텔,전남 장흥군,모텔,172
60,장환항,전남 장흥군,자연경관(하천/해양),168
60,노력도선착장,전남 장흥군 노력도1길 215-0,교통시설,168
62,달바위펜션,전남 장흥군 비동동촌길 46-0,펜션/민박,167
63,일출여다지펜션,전남 장흥군 한승원산책길 58-0,펜션/민박,164
63,천관모텔,전남 장흥군 장흥대로 1672-0,모텔,164
65,장흥국민체육센터,전남 장흥군 흥성로 43-0,기타레저스포츠,158
66,방촌유물전시관,전남 장흥군 장흥대로 1645-0,전시시설,149
67,천관산동백생태숲,전남 장흥군,기타관광,144
68,제암산철쭉평원,전남 장흥군,기타관광,143
69,유치자연휴양림관리사무소,전남 장흥군 휴양림길 154-0,자연공원,141
70,그랜드파크모텔,전남 장흥군 동교2길 19-0,모텔,126
71,노력도,전남 장흥군,자연경관(하천/해양),120
72,무무라,전남 장흥군 평화신기1길 71-0,호스텔,116
73,사자마루,전남 장흥군 비동돌담길 29-22,농/산/어촌체험,111
74,장흥송백정,전남 장흥군 내평길 16-0,자연경관(하천/해양),108
75,바다펜션모텔,전남 장흥군 해양낚시길 133-0,모텔,103
76,삼산항,전남 장흥군 정남진해안로 0-0,자연경관(하천/해양),100
77,로뎀나무펜션,전남 장흥군 회진로 497-0,펜션/민박,95
78,궁무인텔,전남 장흥군 장흥대로 3104-31,모텔,93
78,지정저수지,전남 장흥군,자연경관(하천/해양),93
80,깊은내펜션,전남 장흥군 심천공원길 96-0,펜션/민박,91
81,대덕시장,전남 장흥군 거정2길 10-0,시장,87
82,운주저수지,전남 장흥군,자연경관(하천/해양),84
83,이청준생가,전남 장흥군 진목1길 9-3,역사유적지,83
84,대원사,전남 장흥군 관덕길 63-0,종교성지,81
85,다모아모텔,전남 장흥군 회진선창길 12-0,모텔,80
86,오성금바닷가펜션,전남 장흥군 내저매생이1길 156-170,펜션/민박,75
87,금성철물건재상사,전남 장흥군 남부관광로 29-0,기타쇼핑시설,74
87,한재공원,전남 장흥군,도시공원,74
89,노력항민박,전남 장흥군 노력도1길 230-0,펜션/민박,71
90,제암산장흥공설묘지등산로,전남 장흥군,자연경관(산),68
