동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드
112,1992,기타가족,오빠_시댁_가족,미식,맛집_식당_양주
94,674,연인,애인_연인_커플,자연경관,계곡_산_전망대
49,255,회사동료,대리_직원_차장,레포츠/운동,캠핑_수영장_등산
46,194,자녀,아들_자녀_딸,문화예술,미술관_노래방_극장
39,71,부모님,할머니_부모_어머니,역사유적,다리_한옥_암자
20,35,친구,친구,휴식/힐링,나들이_피크닉_힐링
16,30,싱글,싱글,반려동물,애견_대형견_길고양이
9,0,배우자,신부_아내_부인,,
9,0,학생,고딩_초딩_중딩,,
