순위,관광지명,주소,분류
1,화엄사,전남 구례군 화엄사로 539-0,역사관광지
2,천은사,전남 구례군 노고단로 209-0,역사관광지
3,사성암,전남 구례군 사성암길 303-0,역사관광지
4,섬진강대나무숲길,전남 구례군,기타관광지
5,지리산치즈랜드,전남 구례군 산업로 1590-62,기타관광지
6,구례5일장,전남 구례군 5일시장작은길 20-0,쇼핑
7,노고단,전남 구례군,자연관광지
8,구례산수유꽃축제,전남 구례군,기타관광지
9,천개의향나무숲,전남 구례군 천변길 12-0,휴양관광지
10,화엄사,전남 구례군 화엄사로 539-0,역사관광
11,운조루,전남 구례군 운조루길 59-0,역사관광지
12,하나로마트/구례농협,전남 구례군 봉성로 142-0,쇼핑
13,천은사,전남 구례군 노고단로 209-0,역사관광
14,구례자연드림파크,전남 구례군 용산로 107-66,기타관광지
15,사성암,전남 구례군 사성암길 303-0,역사관광
16,섬진강대나무숲길,전남 구례군,기타관광
17,구례시장,전남 구례군 5일시장길 9-0,쇼핑
18,섬진강벚꽃길,전남 구례군,기타관광지
19,수락폭포,전남 구례군,자연관광지
20,하나로마트/구례축협본점,전남 구례군 봉동길 9-0,쇼핑
21,지리산치즈랜드,전남 구례군 산업로 1590-62,체험관광
22,지리산온천랜드/본관,전남 구례군 지리산온천로 261-0,휴양관광지
23,노고단,전남 구례군,자연관광
24,연곡사,전남 구례군 피아골로 774-0,역사관광지
25,산수유사랑공원,전남 구례군,자연관광지
26,천개의향나무숲,전남 구례군 천변길 12-0,문화관광
27,하나로마트/구례지소,전남 구례군 봉성로 94-0,쇼핑
28,섬진강어류생태관,전남 구례군 간전중앙로 47-0,문화시설
29,피아골,전남 구례군,자연관광지
30,서시천체육공원,전남 구례군,자연관광지
31,구례상설시장,전남 구례군 구례1길 45-6,쇼핑
32,구례수목원,전남 구례군 탑동1길 125-0,자연관광지
33,와이식자재마트,전남 구례군 구례로 480-0,쇼핑
34,구례자연드림파크,전남 구례군 용산로 107-66,문화관광
35,지리산정원,전남 구례군,기타관광지
36,바꿈살이,전남 구례군 수달생태로 268-7,쇼핑
37,운조루,전남 구례군 운조루길 59-0,역사관광
38,다이소/구례점,전남 구례군 봉동길 3-0,쇼핑
39,곡성섬진강천문대,전남 구례군 섬진강로 1234-0,레포츠(육상/해상/항공)
40,섬진강어류생태관,전남 구례군 간전중앙로 47-0,문화관광
41,구례수목원,전남 구례군 탑동1길 125-0,자연관광
42,수락폭포,전남 구례군,자연관광
43,지리산온천랜드/본관,전남 구례군 지리산온천로 261-0,체험관광
44,구례공설운동장,전남 구례군 서시천로 106-0,기타관광지
45,하나로마트/구례산동농협,전남 구례군 원촌길 89-0,쇼핑
46,지리산역사문화관,전남 구례군 화엄사로 377-36,문화시설
47,한국압화박물관,전남 구례군 동산1길 29-0,문화시설
48,지리산호수공원/연꽃단지,전남 구례군,자연관광지
49,산수유시목지,전남 구례군,기타관광지
50,구례실내체육관,전남 구례군 서시천로 76-11,기타관광지
51,지리산정원,전남 구례군,기타관광
52,지리산피아골단풍축제,전남 구례군 피아골로 720-0,기타관광지
53,피아골단풍공원,전남 구례군,자연관광지
54,지리산나들이장터,전남 구례군 지리산온천로 280-0,쇼핑
55,섬진강오십리벚꽃길,전남 구례군,기타관광지
56,동행복권판매점/구례로또,전남 구례군 로터리길 2-1,쇼핑
57,문수사,전남 구례군 문수사길 138-0,역사관광지
58,자연아이꿈놀이터,전남 구례군,휴양관광지
59,서시천체육공원,전남 구례군,문화관광
60,지리산역사문화관,전남 구례군 화엄사로 377-36,문화관광
61,지리산호수공원,전남 구례군 산업로 1590-18,자연관광지
62,문수골계곡,전남 구례군,자연관광지
63,연곡사,전남 구례군 피아골로 774-0,역사관광
64,섬진강수달생태공원,전남 구례군 간전중앙로 49-0,자연관광지
65,곡성섬진강천문대,전남 구례군 섬진강로 1234-0,레저스포츠
66,연기암,전남 구례군 연기암길 393-0,역사관광지
67,하나로마트/구례농협문척지점,전남 구례군 수달생태로 268-5,쇼핑
68,용지동계곡,전남 구례군,자연관광지
69,섬지캠핑장,전남 구례군 하리길 5-0,레포츠(육상/해상/항공)
70,현천제,전남 구례군,자연관광지
71,자연아이꿈놀이터,전남 구례군,문화관광
72,화엄사계곡,전남 구례군,자연관광지
73,구례코스모스,전남 구례군,기타관광지
74,구례산수유자연휴양림,전남 구례군 정산길 251-0,자연관광지
75,피아골,전남 구례군,자연관광
76,성삼재,전남 구례군 노고단로 1068-0,기타관광지
77,하나로마트/구례농협간전점,전남 구례군 안음길 15-0,쇼핑
78,오봉정사,전남 구례군 오봉정사길 113-0,역사관광지
79,야생화테마랜드,전남 구례군 온동2길 124-0,기타관광지
80,오섬권역,전남 구례군 죽연1길 67-0,레포츠(육상/해상/항공)
81,섬진강수달생태공원,전남 구례군 간전중앙로 49-0,문화관광
82,자연드림/구례판매장,전남 구례군 용산로 107-73,쇼핑
83,세븐일레븐/구례화엄사점,전남 구례군 화엄사로 322-0,쇼핑
84,야생화테마랜드,전남 구례군 온동2길 124-0,기타관광
85,구례장터,전남 구례군 화엄사로 12-0,쇼핑
86,한국압화박물관,전남 구례군 동산1길 29-0,문화관광
87,구례산수유자연휴양림,전남 구례군 정산길 251-0,자연관광
88,CU/구례중앙점,전남 구례군 중앙로 4-0,쇼핑
89,꼬소부각,전남 구례군 화엄사로 141-0,쇼핑
90,운조루유물전시관,전남 구례군 운조루길 56-0,문화시설
91,문수사,전남 구례군 문수사길 138-0,역사관광
92,구례목재문화체험장,전남 구례군 간전중앙로 601-0,휴양관광지
93,지리산과하나되기산수유마을,전남 구례군,쇼핑
94,나눔로또판매점,전남 구례군 로터리길 2-1,쇼핑
95,두꺼비다리,전남 구례군,기타관광지
96,CU/구례정원점,전남 구례군 서시천로 9-0,쇼핑
97,구례백두대간생태교육장,전남 구례군 화엄사로 377-37,문화시설
98,구례예술인마을오픈스튜디오협동조합,전남 구례군 예술인길 57-0,문화시설
99,불락사,전남 구례군 피아골로 322-50,역사관광
100,구례공구철물종합마트,전남 구례군 중앙로 59-1,쇼핑
