유입지역명,유출지역명,유입유출 비율,유입/유출 구분 코드 (1:유입 / 2:유출)
전라남도 순천시 , 전라남도 구례군,20.2,1
경상남도 하동군 , 전라남도 구례군,15.2,1
전라북도 남원시 , 전라남도 구례군,12.5,1
전라남도 광양시 , 전라남도 구례군,6.2,1
전라남도 곡성군 , 전라남도 구례군,4.8,1
전라남도 여수시 , 전라남도 구례군,3.9,1
전라북도 임실군 , 전라남도 구례군,2.9,1
광주광역시 북구 , 전라남도 구례군,2.8,1
광주광역시 광산구 , 전라남도 구례군,1.9,1
광주광역시 서구 , 전라남도 구례군,1.5,1
충청남도 공주시 , 전라남도 구례군,1.4,1
전라북도 순창군 , 전라남도 구례군,1.4,1
전라북도 전주시 완산구 , 전라남도 구례군,1.4,1
전라남도 담양군 , 전라남도 구례군,1.2,1
경상남도 진주시 , 전라남도 구례군,1.2,1
전라북도 전주시 덕진구 , 전라남도 구례군,1.2,1
전라북도 익산시 , 전라남도 구례군,1.1,1
전라북도 완주군 , 전라남도 구례군,1.1,1
광주광역시 남구 , 전라남도 구례군,0.8,1
경상남도 사천시 , 전라남도 구례군,0.8,1
 전라남도 구례군,전라남도 순천시,19.5,2
 전라남도 구례군,경상남도 하동군,19.5,2
 전라남도 구례군,전라북도 남원시,18.0,2
 전라남도 구례군,전라남도 여수시,10.1,2
 전라남도 구례군,전라남도 곡성군,6.1,2
 전라남도 구례군,전라남도 광양시,6.0,2
 전라남도 구례군,전라북도 전주시 완산구,2.1,2
 전라남도 구례군,전라남도 담양군,1.7,2
 전라남도 구례군,경상남도 남해군,1.0,2
 전라남도 구례군,광주광역시 서구,1.0,2
 전라남도 구례군,전라북도 전주시 덕진구,1.0,2
 전라남도 구례군,광주광역시 광산구,0.9,2
 전라남도 구례군,광주광역시 북구,0.9,2
 전라남도 구례군,전라북도 순창군,0.7,2
 전라남도 구례군,전라북도 완주군,0.6,2
 전라남도 구례군,전라남도 고흥군,0.5,2
 전라남도 구례군,경상남도 함양군,0.5,2
 전라남도 구례군,경상남도 진주시,0.5,2
 전라남도 구례군,경상남도 사천시,0.5,2
 전라남도 구례군,전라남도 보성군,0.5,2
