동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드
323,7099,연인,애인_커플_예비신부,미식,맛집_맥주_차
157,1978,기타가족,오빠_장모_엄마,휴식/힐링,피크닉_호캉스_힐링여행
71,1179,부모님,아빠_아버님_부모님,자연경관,계곡_산_정원
43,425,자녀,아들_딸_맏딸,레포츠/운동,캠핑_헬스장_등산
29,300,회사동료,대리_동료,역사유적,고택_한옥_다리
29,244,배우자,남편_신랑_와이프,문화예술,노래방_박물관_촬영지
13,32,학생,고딩_대학생_초등학생,체험,템플스테이_수학여행_택시투어
10,32,친구,절친_친구_지인,반려동물,유기견_애견_동물
2,0,싱글,싱글,,
