동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
0,5,,,자연경관,해변_바닷가_해수욕장,농소몽돌해변
0,4,,,미식,맛집,농소몽돌해변
