동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
0,5,,,자연경관,바다_해안,신풍신천바다목장
0,2,,,미식,카페,신풍신천바다목장
