순위,관광지명,주소,분류,현지인 검색 수
1,독립기념관,충남 천안시 동남구 독립기념관로 1-0,전시시설,24855
2,천안중앙시장,충남 천안시 동남구 사직로 7-0,시장,14647
3,천안삼거리공원,충남 천안시 동남구 충절로 410-0,도시공원,7988
4,천안박물관,충남 천안시 동남구 천안대로 429-13,전시시설,5736
5,각원사,충남 천안시 동남구 각원사길 245-0,종교성지,5228
6,소노벨천안,충남 천안시 동남구 종합휴양지로 200-0,콘도미니엄,4983
7,천안예술의전당,충남 천안시 동남구 종합휴양지로 185-0,공연시설,4707
8,천안상록CC,충남 천안시 동남구 수신로 576-0,육상레저스포츠,4281
9,광덕사,충남 천안시 동남구 광덕사길 30-0,종교성지,4227
10,태학산자연휴양림,충남 천안시 동남구 돈마루1길 188-0,자연공원,4072
11,마론뉴데이CC,충남 천안시 동남구 납안5길 74-0,육상레저스포츠,3603
12,골프존카운티천안,충남 천안시 동남구 매성2길 103-0,육상레저스포츠,3526
13,천호지,충남 천안시 동남구 망향로 0-0,자연경관(하천/해양),3188
14,우정힐스CC,충남 천안시 동남구 충절로 1048-68,육상레저스포츠,2153
15,아름다운정원화수목,충남 천안시 동남구 교천지산길 175-0,농/산/어촌체험,2150
16,CGV천안,충남 천안시 동남구 명동길 47-0,공연시설,2109
17,국립중앙청소년수련원,충남 천안시 동남구 서리4길 48-0,육상레저스포츠,2107
18,청수호수공원,충남 천안시 동남구 청수로 20-0,도시공원,1959
19,신방공원,충남 천안시 동남구 천안천변길 127-0,도시공원,1895
20,천안상록리조트,충남 천안시 동남구 수신로 576-0,복합관광시설,1776
21,용연저수지,충남 천안시 동남구,자연경관(하천/해양),1743
22,소노벨천안오션어드벤처,충남 천안시 동남구 종합휴양지로 200-0,테마공원,1726
23,충청남도학생교육문화원,충남 천안시 동남구 옛농고1길 41-0,교육시설,1681
24,CGV천안터미널,충남 천안시 동남구 만남로 43-0,공연시설,1656
25,천안자동차극장,충남 천안시 동남구 5산단로 331-17,공연시설,1552
26,천안생활체육공원,충남 천안시 동남구 천안대로 357-0,도시공원,1459
27,오룡웰빙파크,충남 천안시 동남구 성황로 121-0,도시공원,1449
28,두일공구,충남 천안시 동남구 망향로 34-3,기타쇼핑시설,1432
