업종대분류명,업종중분류명,중분류 소비액
쇼핑업,관광기념품,1.81688959E8
쇼핑업,레저용품쇼핑,6.598295234E9
쇼핑업,대형쇼핑몰,5.1483128887E10
숙박업,호텔,9.6293608E7
숙박업,콘도,3.304989867E9
숙박업,캠핑장/펜션,6.894555E7
숙박업,기타숙박,2.25812322E9
식음료업,식음료,9.0656430536E10
여가서비스업,관광유원시설,2.96722065E8
여가서비스업,골프장,1.380454398E10
여가서비스업,기타레저,7.11913623E8
여가서비스업,문화서비스,1.07548639E9
여행업,여행업,1.430605E7
운송업,렌터카,2.9917033E7
운송업,육상운송,271165.0
