순위,업소명,주소,분류,현지인 검색 수
1,언양기와집불고기,울산 울주군 헌양길 86-0,한식,4267
2,맥도날드울산호계SK DT점,울산 북구 산업로 1448-0,간이음식,4138
3,아비아채하사정1920,울산 북구 동해안로 831-52,카페/찻집,3304
4,라메르판지,울산 북구 판지1길 30-0,카페/찻집,3296
5,맥도날드울산삼산DT점,울산 남구 화합로 201-0,간이음식,3166
6,스타벅스울산성안점,울산 중구 성안1길 133-0,카페/찻집,3160
7,스타벅스울산북구청DT점,울산 북구 산업로 1011-0,카페/찻집,3109
8,스타벅스울산호계DT점,울산 북구 산업로 1464-0,카페/찻집,3043
9,스타벅스울산중리사거리DT점,울산 남구 돋질로 310-0,카페/찻집,2990
10,그릿비서생점,울산 울주군 신암해안1길 4-0,카페/찻집,2906
11,스타벅스울산도산사거리DT점,울산 남구 번영로 59-0,카페/찻집,2891
12,스타벅스울산정자비치DT점,울산 북구 동해안로 1601-0,카페/찻집,2697
13,맥도날드울산삼산로DT점,울산 남구 삼산로 230-0,간이음식,2665
14,파파앤썬by랑콩뜨레,울산 북구 박상진6로 7-0,카페/찻집,2511
15,솔밭가든,울산 중구 함월20길 65-0,한식,2463
16,한가위,울산 북구 진장유통로 43-0,한식,2453
17,홍익돈까스울산북구점,울산 북구 호계매곡4로 13-0,외국식,2445
18,달동쭈꾸미,울산 남구 삼산로 141-0,외국식,2380
19,곤지곤지호계점 [한식],울산 북구 호수2로 26-0,한식,2375
20,해월당,울산 울주군 등억알프스로 245-0,간이음식,2310
21,아웃백스테이크하우스삼산점,울산 남구 삼산로 231-0,외국식,2270
22,버거킹울산신정FS점,울산 남구 봉월로 97-0,간이음식,2250
23,스타벅스울산MBC DT점,울산 중구 번영로 434-0,카페/찻집,2246
24,미진돌곱창,울산 남구 남산로26번길 3-0,외국식,2204
25,스타벅스울산남구청DT점,울산 남구 번영로 215-0,카페/찻집,2160
26,AOP,울산 울주군 해맞이로 1097-2,카페/찻집,2127
27,한우클라쓰,울산 남구 정동로86번길 18-0,한식,2110
28,홍익돈까스울산직영점,울산 남구 돋질로 419-0,외국식,2074
29,맥도날드울산굴화DT점,울산 울주군 울밀로 2877-0,간이음식,2062
30,맥도날드울산일산DT점,울산 동구 방어진순환도로 634-0,간이음식,2021
31,만파식적삼산점,울산 남구 남중로 91-0,한식,1991
32,스타벅스울산신정DT점,울산 남구 문수로 435-0,카페/찻집,1960
33,나사리식당,울산 울주군 나사해안길 15-0,한식,1944
34,스타벅스울산시청사거리DT점,울산 남구 중앙로 180-0,카페/찻집,1938
35,블랙업커피옥동점,울산 남구 법대로14번길 21-0,카페/찻집,1875
36,스타벅스울산국가정원점,울산 중구 태화강국가정원길 205-0,카페/찻집,1791
37,농도,울산 울주군 명촌길천로 23-0,카페/찻집,1736
38,외식명가삼산점,울산 남구 화합로 154-0,한식,1715
39,맥도날드울산SK DT점,울산 남구 중앙로 126-0,간이음식,1711
40,녹돈당울산점,울산 남구 꽃대나리로 23-0,한식,1695
41,함양집본점,울산 남구 중앙로208번길 12-0,한식,1684
42,라오[중식],울산 북구 송정15길 10-0,외국식,1673
43,맥도날드울산옥동DT점,울산 남구 문수로423번길 2-0,간이음식,1666
44,정성순대울산송정점,울산 북구 송정11길 15-0,한식,1593
45,금강산삼계탕,울산 남구 번영로150번길 27-0,한식,1571
46,카페나우이제,울산 북구 제내4길 16-6,카페/찻집,1559
47,헤이메르,울산 울주군 잿골길 72-0,카페/찻집,1558
48,이너리트,울산 울주군 수남벚꽃길 9-0,카페/찻집,1536
49,버거킹울산북구청DT점,울산 북구 안기번득길 23-0,간이음식,1534
50,복산돈까스,울산 중구 손골2길 17-6,외국식,1523
51,울산언양불고기,울산 남구 월평로 205-0,한식,1514
52,버거킹울산호계DT점,울산 북구 산업로 1426-0,간이음식,1503
53,곽암아트카페갤러리,울산 북구 판지1길 62-0,카페/찻집,1500
54,제1능이버섯,울산 남구 남중로108번길 33-0,한식,1499
55,와사비,울산 남구 정동로 117-0,외국식,1437
56,태양칼국수,울산 중구 함월14길 54-0,한식,1406
57,버거킹울산우정SK점,울산 중구 북부순환도로 323-0,간이음식,1401
58,스타벅스울산간절곶점,울산 울주군 간절곶1길 33-0,카페/찻집,1382
59,율리정[한식],울산 울주군 율리영해1길 170-6,한식,1362
60,봉계한우숯불단지,울산 울주군,기타음식,1328
61,완도참전복,울산 남구 남중로94번길 13-0,외국식,1326
62,맥도날드울산옥현점,울산 남구 옥현로58번길 4-0,간이음식,1323
63,투썸플레이스울산시청점,울산 남구 중앙로 163-0,카페/찻집,1312
64,구유림,울산 북구 동해안로 1335-0,카페/찻집,1303
65,소대장,울산 남구 문수로352번길 16-0,한식,1297
66,맥도날드울산달동점,울산 남구 신정로 37-0,간이음식,1294
67,이안에들꽃,울산 울주군 이전장성길 60-15,카페/찻집,1289
68,발레나식스,울산 울주군 지지길 55-0,카페/찻집,1284
69,SUBWAY울산송정점,울산 북구 화산로 115-0,간이음식,1275
70,버거킹울산동구오일뱅크점,울산 동구 방어진순환도로 1023-0,간이음식,1269
