연령대,남성방문 비율,여성방문 비율
70세 이상,4.0,3.2
60~69세,12.9,6.1
50~59세,18.1,7.0
40~49세,12.5,5.2
30~39세,12.4,4.8
20~29세,8.0,2.7
10~19세,1.4,0.9
