연령대,남성방문 비율,여성방문 비율
70세 이상,4.4,3.4
60~69세,10.5,6.4
50~59세,17.2,8.1
40~49세,17.5,6.2
30~39세,10.2,4.0
20~29세,6.8,2.1
10~19세,1.2,1.4
