연령대,남성방문 비율,여성방문 비율
70세 이상,3.3,2.5
60~69세,9.4,6.1
50~59세,13.3,9.8
40~49세,11.6,6.6
30~39세,8.3,5.6
20~29세,10.9,4.0
10~19세,2.3,6.0
