광역지자체명,기초지자체명,광역지자체별 거주 방문자 비율,기초지자체별 거주 방문자 비율
강원도,원주시,1.9,17.7
강원도,동해시,1.9,17.8
강원도,강릉시,1.9,14.9
강원도,속초시,1.9,9.9
강원도,평창군,1.9,2.3
강원도,고성군,1.9,2.7
강원도,횡성군,1.9,4.7
강원도,화천군,1.9,0.6
강원도,정선군,1.9,1.5
강원도,태백시,1.9,7.9
강원도,삼척시,1.9,6.1
강원도,홍천군,1.9,1.8
강원도,춘천시,1.9,4.4
강원도,양양군,1.9,4.2
강원도,인제군,1.9,0.2
강원도,영월군,1.9,1.6
강원도,양구군,1.9,1.8
경기도,화성시,18.4,15.9
경기도,용인시 기흥구,18.4,8.5
경기도,성남시 분당구,18.4,6.5
경기도,파주시,18.4,1.5
경기도,광명시,18.4,2.0
경기도,하남시,18.4,2.0
경기도,수원시 영통구,18.4,10.2
경기도,수원시 권선구,18.4,4.4
경기도,구리시,18.4,0.9
경기도,김포시,18.4,1.9
경기도,부천시,18.4,3.0
경기도,수원시 장안구,18.4,2.5
경기도,평택시,18.4,3.2
경기도,고양시 일산동구,18.4,1.4
경기도,군포시,18.4,1.5
경기도,안양시 동안구,18.4,1.9
경기도,남양주시,18.4,3.7
경기도,안양시 만안구,18.4,1.5
경기도,안산시 단원구,18.4,0.8
경기도,고양시 덕양구,18.4,1.4
경기도,용인시 수지구,18.4,5.6
경기도,안성시,18.4,1.3
경기도,과천시,18.4,0.9
경기도,여주시,18.4,0.3
경기도,오산시,18.4,1.9
경기도,용인시 처인구,18.4,1.7
경기도,이천시,18.4,0.9
경기도,광주시,18.4,1.7
경기도,수원시 팔달구,18.4,1.5
경기도,고양시 일산서구,18.4,0.8
경기도,의왕시,18.4,0.9
경기도,시흥시,18.4,1.5
경기도,안산시 상록구,18.4,1.2
경기도,가평군,18.4,0.9
경기도,성남시 수정구,18.4,1.0
경기도,양평군,18.4,0.8
경기도,양주시,18.4,1.0
경기도,의정부시,18.4,0.6
경기도,성남시 중원구,18.4,0.8
경기도,포천시,18.4,0.3
경기도,연천군,18.4,0.1
경기도,동두천시,18.4,0.0
경상남도,김해시,5.7,24.1
경상남도,창원시 성산구,5.7,10.0
경상남도,창원시 마산회원구,5.7,6.8
경상남도,창원시 마산합포구,5.7,5.5
경상남도,양산시,5.7,14.1
경상남도,창원시 의창구,5.7,5.3
