연령대,남성방문 비율,여성방문 비율
70세 이상,3.3,4.7
60~69세,10.2,10.2
50~59세,11.9,11.7
40~49세,11.4,8.8
30~39세,7.1,5.4
20~29세,4.6,3.9
10~19세,2.7,2.8
