유입지역명,유출지역명,유입유출 비율,유입/유출 구분 코드 (1:유입 / 2:유출)
경기도 안산시 단원구 , 경기도 시흥시,16.8,1
경기도 부천시 , 경기도 시흥시,10.0,1
인천광역시 남동구 , 경기도 시흥시,9.7,1
경기도 광명시 , 경기도 시흥시,5.7,1
경기도 안산시 상록구 , 경기도 시흥시,5.5,1
인천광역시 연수구 , 경기도 시흥시,4.8,1
경기도 화성시 , 경기도 시흥시,3.3,1
서울특별시 구로구 , 경기도 시흥시,3.0,1
경기도 안양시 만안구 , 경기도 시흥시,2.6,1
인천광역시 부평구 , 경기도 시흥시,2.5,1
경기도 안양시 동안구 , 경기도 시흥시,2.3,1
서울특별시 금천구 , 경기도 시흥시,2.1,1
인천광역시 미추홀구 , 경기도 시흥시,2.1,1
경기도 군포시 , 경기도 시흥시,2.0,1
서울특별시 관악구 , 경기도 시흥시,1.4,1
인천광역시 서구 , 경기도 시흥시,1.3,1
인천광역시 중구 , 경기도 시흥시,1.3,1
서울특별시 영등포구 , 경기도 시흥시,1.2,1
경기도 수원시 권선구 , 경기도 시흥시,1.2,1
경기도 의왕시 , 경기도 시흥시,1.1,1
 경기도 시흥시,경기도 안산시 단원구,12.6,2
 경기도 시흥시,인천광역시 연수구,10.4,2
 경기도 시흥시,인천광역시 남동구,9.2,2
 경기도 시흥시,경기도 부천시,9.2,2
 경기도 시흥시,경기도 광명시,7.7,2
 경기도 시흥시,인천광역시 중구,3.3,2
 경기도 시흥시,경기도 안산시 상록구,3.2,2
 경기도 시흥시,경기도 화성시,2.7,2
 경기도 시흥시,경기도 의왕시,1.7,2
 경기도 시흥시,경기도 안양시 만안구,1.6,2
 경기도 시흥시,인천광역시 부평구,1.6,2
 경기도 시흥시,경기도 안양시 동안구,1.6,2
 경기도 시흥시,서울특별시 강남구,1.4,2
 경기도 시흥시,인천광역시 미추홀구,1.4,2
 경기도 시흥시,서울특별시 영등포구,1.3,2
 경기도 시흥시,서울특별시 금천구,1.2,2
 경기도 시흥시,인천광역시 서구,1.2,2
 경기도 시흥시,서울특별시 강서구,1.1,2
 경기도 시흥시,경기도 군포시,1.1,2
 경기도 시흥시,경기도 김포시,1.1,2
