기준연월,지역명,검색량(건)
202108,경기도 시흥시 ,769
202109,경기도 시흥시 ,1150
202110,경기도 시흥시 ,1100
202111,경기도 시흥시 ,923
202112,경기도 시흥시 ,237
202201,경기도 시흥시 ,269
202202,경기도 시흥시 ,190
202203,경기도 시흥시 ,219
202204,경기도 시흥시 ,120
202205,경기도 시흥시 ,275
202206,경기도 시흥시 ,290
202207,경기도 시흥시 ,306
