연령대,남성방문 비율,여성방문 비율
70세 이상,3.5,2.3
60~69세,16.0,10.6
50~59세,15.2,13.8
40~49세,7.9,4.2
30~39세,8.3,3.3
20~29세,10.0,3.1
10~19세,1.1,0.5
