연령대,남성방문 비율,여성방문 비율
70세 이상,6.3,3.0
60~69세,16.0,9.0
50~59세,16.8,11.5
40~49세,8.9,5.6
30~39세,6.0,3.8
20~29세,6.7,4.0
10~19세,1.0,0.9
