기준연월,방문비율
20220811,77.5
20220812,91.9
20220813,151.4
20220814,150.2
20220815,144.0
20220816,82.0
20220817,81.0
20220818,81.3
20220819,94.6
20220820,153.2
20220821,149.0
20220822,79.2
20220823,85.4
20220824,84.2
20220825,85.0
20220826,97.9
20220827,161.1
20220828,160.7
20220829,88.2
20220830,90.7
20220831,93.2
20220901,65.0
20220902,87.8
20220903,144.1
20220904,136.6
20220905,61.9
20220906,66.3
20220907,65.0
20220908,65.5
20220909,158.8
20220910,200.6
20220911,198.2
20220912,152.9
20220913,70.6
20220914,69.7
20220915,74.2
20220916,83.7
20220917,152.8
20220918,150.3
20220919,70.7
20220920,75.7
20220921,73.2
20220922,74.1
20220923,88.6
20220924,157.9
20220925,158.3
20220926,79.7
20220927,78.2
20220928,78.6
20220929,81.7
20220930,85.6
20221001,159.5
20221002,155.7
20221003,133.8
20221004,54.3
20221005,54.8
20221006,55.4
20221007,62.2
20221008,145.2
20221009,199.0
20221010,151.7
20221011,59.6
20221012,59.8
20221013,59.8
20221014,71.1
20221015,155.2
20221016,150.9
20221017,61.2
20221018,62.2
20221019,62.7
20221020,64.7
20221021,73.0
20221022,151.4
20221023,151.8
20221024,63.9
20221025,63.7
20221026,63.6
20221027,62.7
20221028,72.4
20221029,150.9
20221030,146.3
20221031,67.4
20221101,34.5
20221102,34.8
20221103,36.4
20221104,47.7
20221105,118.2
20221106,112.5
20221107,30.1
20221108,34.7
