연령대,남성방문 비율,여성방문 비율
70세 이상,2.8,1.7
60~69세,13.9,9.8
50~59세,15.0,16.1
40~49세,9.1,7.8
30~39세,6.0,5.5
20~29세,4.9,4.4
10~19세,1.5,1.1
