연령대,남성방문 비율,여성방문 비율
70세 이상,3.6,3.9
60~69세,12.9,9.5
50~59세,13.8,13.2
40~49세,7.7,7.8
30~39세,6.1,5.0
20~29세,6.9,4.1
10~19세,2.3,1.9
